Republic of Moldova,1999,16,18,98.6,99.6,45.166666666666664,66.16666666666667,8.133333333333333,1.1333333333333333,22.833333333333332,26.0,47.9,108.9,6625
Republic of Moldova,2000,16,18,98.6,99.6,42.8,62.4,7.786666666666667,1.0666666666666669,23.006666666666668,26.220000000000002,47.9,108.9,6260
Republic of Moldova,2001,16,18,98.6,99.6,42.76,63.48,7.44,1.0,23.18,26.44,47.8,108.8,5940
Republic of Moldova,2002,16,18,98.6,99.6,42.72,64.56,7.093333333333334,0.9333333333333333,23.35333333333333,26.66,47.7,108.8,5436
Republic of Moldova,2003,16,18,98.6,99.6,42.68,65.64,6.746666666666667,0.8666666666666667,23.526666666666667,26.880000000000003,47.6,108.7,5258
Republic of Moldova,2004,16,18,98.6,99.6,42.64,66.72,6.4,0.8,23.7,27.1,47.4,108.7,5217
Republic of Moldova,2005,16,18,98.6,99.6,42.6,67.8,10.6,1.6,21.9,25.4,47.2,109,x
Republic of Moldova,2006,16,18,98.6,99.6,41.6875,67.0625,10.534615384615384,1.580769230769231,21.953846153846154,25.507692307692306,47.1,100.0,x
Romania,1966,16,18,x,x,x,x,21.6,2.5,20.2,24.5,x,x,x
Romania,1977,16,18,x,x,4.0346153846153845,57.526923076923076,15.9,2.7,21.1,24.9,x,x,x
Romania,1978,16,18,x,x,5.3,58,15.64,2.646666666666667,21.166666666666668,24.953333333333333,44.3,99.0,x
Romania,1985,16,18,99.0,99.0,9.593333333333334,57.67333333333333,13.82,2.2733333333333334,21.633333333333336,25.326666666666664,44.8,102.6,56506
Romania,1986,16,18,99.0,99.0,10.206666666666667,57.626666666666665,13.56,2.22,21.700000000000003,25.38,44.7,102.7,65716
Romania,1987,16,18,99.0,99.0,10.82,57.58,13.3,2.1666666666666665,21.76666666666667,25.433333333333334,44.6,102.7,70308
Romania,1988,16,18,99.0,99.0,11.433333333333334,57.53333333333333,13.04,2.1133333333333333,21.833333333333336,25.486666666666665,44.5,102.7,61371
Romania,1989,16,18,99.0,99.0,12.046666666666667,57.486666666666665,12.780000000000001,2.06,21.900000000000002,25.54,44.4,102.7,55938
Romania,1990,16,18,99.0,99.0,12.66,57.44,12.52,2.006666666666667,21.96666666666667,25.593333333333334,44.3,102.7,47906
Romania,1991,16,18,99.0,99.0,13.273333333333333,57.39333333333333,12.26,1.9533333333333331,22.033333333333335,25.646666666666665,44.6,102.8,46526
Romania,1992,16,18,99.10746203,99.18007019,13.886666666666667,57.346666666666664,12,1.9,22.1,25.7,45,103.5,45205
Romania,1993,16,18,98.974667895,99.03648604499999,14.5,57.3,11.21,1.73,22.41,25.99,45.4,103.6,45934
Romania,1994,16,18,98.84187376,98.8929019,17.0,58.38333333333333,10.42,1.56,22.720000000000002,26.28,45.8,103.7,44229
Romania,1995,16,18,98.709079625,98.74931775499999,19.5,59.46666666666666,9.629999999999999,1.39,23.03,26.57,46.3,103.9,40829
Romania,1996,16,18,98.57628549,98.60573361,22.0,60.55,8.84,1.22,23.34,26.86,45.6,104,38262
Romania,1997,16,18,98.44349135499999,98.462149465,24.5,61.63333333333333,8.05,1.05,23.65,27.15,45.8,104.2,37830
Romania,1998,16,18,98.31069722,98.31856531999999,27.0,62.71666666666666,7.26,0.8799999999999999,23.96,27.44,45.6,104.3,35641
Romania,1999,16,18,98.177903085,98.174981175,29.5,63.8,6.47,0.71,24.27,27.73,45.8,104.5,x
Romania,2000,16,18,98.04510895,98.03139703,31.240000000000002,65.1,5.68,0.54,24.58,28.02,46,104.7,32293
Romania,2001,16,18,97.912314815,97.887812885,32.980000000000004,66.39999999999999,4.89,0.3700000000000001,24.89,28.310000000000002,46.2,104.7,29130
Romania,2002,16,18,97.77952068,97.74422874,34.72,67.7,4.1,0.2,25.2,28.6,45.6,104.8,26777
Romania,2003,16,18,97.71462838222223,97.66627776888889,36.46,69.0,3.933333333333333,0.1888888888888889,25.355555555555554,28.733333333333334,45.2,104.9,28224
Romania,2004,16,18,97.64973608444446,97.58832679777778,38.2,70.3,3.7666666666666666,0.17777777777777778,25.51111111111111,28.866666666666667,46.1,105,x
Romania,2005,16,18,97.58484378666667,97.51037582666666,39.46538461538462,70.77307692307691,3.5999999999999996,0.16666666666666669,25.666666666666668,29.0,46.2,105.3,28883
Romania,2006,16,18,97.51995148888889,97.43242485555555,40.73076923076923,71.24615384615385,3.433333333333333,0.15555555555555556,25.822222222222223,29.133333333333333,46.3,100.0,x
Romania,2011,16,18,97.19549,97.04267,47.057692307692314,73.61153846153846,2.6,0.1,26.6,29.8,46.65714285714285,100.0,x
Russian Federation,1979,18,18,x,x,x,x,11.7,2.5,20.5,23.2,48.61428571428572,99.0,x
Russian Federation,1985,18,18,98.96841571125,98.97238415416666,34.78666666666666,54.56666666666666,11.22,2.5,21.28,23.919999999999998,48.7,115.4,215894
Russian Federation,1986,18,18,99.0,99.0,36.16,55.7,11.14,2.5,21.41,24.04,48.6,113.9,216320
Russian Federation,1987,18,18,99.0,99.0,37.53333333333333,56.833333333333336,11.06,2.5,21.54,24.16,48.5,112.4,227920
Russian Federation,1988,18,18,99.0,99.0,38.906666666666666,57.96666666666667,10.98,2.5,21.67,24.279999999999998,48.5,112,236067
Russian Federation,1989,18,18,99.74946473,99.69100528,40.28,59.1,10.9,2.5,21.8,24.4,48.4,114,255766
Russian Federation,1990,18,18,99.74755208,99.69008817923077,41.65333333333333,60.233333333333334,10.653846153846153,2.4307692307692306,21.861538461538462,24.46153846153846,48.4,113.4,275547
Russian Federation,1991,18,18,99.74563943,99.68917107846154,43.026666666666664,61.36666666666667,10.407692307692308,2.3615384615384616,21.923076923076923,24.52307692307692,48.5,113.32000000000001,275912
Russian Federation,1992,18,18,99.74372678,99.68825397769231,44.4,62.5,10.161538461538463,2.292307692307692,21.984615384615385,24.584615384615383,48.8,113.24000000000001,261206
Russian Federation,1993,18,18,99.74181413,99.68733687692307,46.5,64.65,9.915384615384616,2.223076923076923,22.046153846153846,24.646153846153844,48.3,113.16,243527
Russian Federation,1994,18,18,99.73990148,99.68641977615384,48.6,66.8,9.669230769230769,2.1538461538461537,22.107692307692307,24.707692307692305,47.9,113.08,256540
Russian Federation,1995,18,18,99.73798883,99.68550267538461,47.5,63.4,9.423076923076923,2.0846153846153848,22.16923076923077,24.769230769230766,47.6,113,238019
Russian Federation,1996,18,18,99.73607618,99.68458557461538,47.1,65.3,9.176923076923078,2.0153846153846153,22.230769230769234,24.83076923076923,47.7,113.16,209531
Russian Federation,1997,18,18,99.73416353,99.68366847384615,49.2875,67.6125,8.930769230769231,1.9461538461538463,22.292307692307695,24.892307692307693,47.7,113.32,195959
Russian Federation,1998,18,18,99.73225088000001,99.68275137307693,51.475,69.925,8.684615384615384,1.876923076923077,22.353846153846156,24.953846153846154,47.8,113.48,189012
Russian Federation,1999,18,18,99.73033823,99.68183427230768,53.6625,72.2375,8.438461538461539,1.807692307692308,22.415384615384617,25.015384615384615,48,113.64,167765
Russian Federation,2000,18,18,99.72842558,99.68091717153845,55.849999999999994,74.55,8.192307692307693,1.7384615384615385,22.47692307692308,25.076923076923077,48.3,113.8,162997
Russian Federation,2001,18,18,99.72651293,99.68000007076922,58.037499999999994,76.8625,7.946153846153846,1.6692307692307693,22.53846153846154,25.138461538461538,48.6,114.3,165600
Russian Federation,2002,18,18,99.72460028,99.67908297,60.224999999999994,79.175,7.7,1.6,22.6,25.2,49,114.6,169919
Russian Federation,2003,18,18,99.72877811125001,99.67704513625,62.412499999999994,81.4875,7.7250000000000005,1.625,22.825000000000003,25.425,48.7,114.9,170308
Russian Federation,2004,18,18,99.7329559425,99.67500730249999,64.6,83.8,7.75,1.6500000000000001,23.05,25.65,48.9,115.3,171940
Russian Federation,2005,18,18,99.73713377375,99.67296946875,64.73333333333333,82.36666666666666,7.775,1.675,23.275,25.875,49,115.5,x
Russian Federation,2006,18,18,99.74131160499999,99.67093163499999,64.86666666666666,80.93333333333334,7.800000000000001,1.7000000000000002,23.5,26.1,49,100.0,x
Russian Federation,2007,18,18,99.74548943625,99.66889380125,65,79.5,7.825,1.725,23.725,26.325,49.01428571428571,100.0,x
Russian Federation,2010,18,18,99.75802293,99.6627803,69.12,82.9,7.9,1.8,24.4,27,49.05714285714286,100.0,x
Rwanda,1970,21,21,x,x,x,x,17.6,3.3,20.1,22.6,x,x,x
Rwanda,1978,21,21,44.69158561,59.65619875,x,3.75,15.046153846153848,2.9307692307692306,21.084615384615386,23.27692307692308,51.733333333333334,99.0,x
Rwanda,1983,21,21,56.30887637153846,63.94391891818182,0.9,11,13.450000000000001,2.7,21.700000000000003,23.700000000000003,51.709523809523816,99.0,x
Rwanda,1985,21,21,60.95579267615384,65.65900698545455,3.5666666666666664,13.266666666666666,12.811538461538461,2.6076923076923078,21.946153846153848,23.86923076923077,51.7,106.6,x
Rwanda,1986,21,21,63.279250828461535,66.51655101909091,4.9,14.4,12.492307692307694,2.5615384615384613,22.06923076923077,23.953846153846154,51.8,106.53999999999999,x
Rwanda,1987,21,21,65.60270898076922,67.37409505272727,6.233333333333333,15.533333333333333,12.173076923076923,2.5153846153846153,22.192307692307693,24.03846153846154,51.7,106.47999999999999,x
Rwanda,1988,21,21,67.92616713307692,68.23163908636364,7.566666666666666,16.666666666666664,11.853846153846154,2.4692307692307693,22.315384615384616,24.123076923076923,51.8,106.42,x
Rwanda,1989,21,21,70.24962528538461,69.08918312,8.9,17.8,11.534615384615385,2.4230769230769234,22.43846153846154,24.20769230769231,51.8,106.36,x
Rwanda,1990,21,21,72.5730834376923,69.94672715363636,10.233333333333333,18.933333333333334,11.215384615384616,2.376923076923077,22.56153846153846,24.292307692307695,51.8,106.3,x
Rwanda,1991,21,21,74.89654159,70.80427118727273,11.566666666666666,20.066666666666666,10.896153846153847,2.330769230769231,22.684615384615384,24.376923076923077,51.8,106.7,x
Rwanda,1992,21,21,75.11499061111111,71.66181522090909,12.9,21.2,10.576923076923077,2.2846153846153845,22.80769230769231,24.461538461538463,52.1,107.1,x
Rwanda,1993,21,21,75.33343963222222,72.51935925454546,11.45,19.325,10.25769230769231,2.2384615384615385,22.930769230769233,24.546153846153846,52.2,107.5,x
Rwanda,1994,21,21,75.55188865333334,73.37690328818182,10.0,17.45,9.938461538461539,2.1923076923076925,23.053846153846155,24.630769230769232,52.1,107.89999999999999,x
Rwanda,1995,21,21,75.77033767444445,74.23444732181818,8.55,15.575,9.61923076923077,2.1461538461538465,23.176923076923078,24.715384615384615,52.7,108.3,x
Rwanda,1996,21,21,75.98878669555555,75.09199135545455,7.1,13.7,9.3,2.1,23.3,24.8,53.1,108.36,x
Rwanda,1997,21,21,76.20723571666666,75.94953538909091,6.3999999999999995,13.575,9.116666666666667,2.166666666666667,23.4,25.116666666666667,52.9,108.42,x
Rwanda,1998,21,21,76.42568473777777,76.80707942272727,5.699999999999999,13.45,8.933333333333334,2.2333333333333334,23.5,25.433333333333334,52.8,108.47999999999999,x
Rwanda,1999,21,21,76.64413375888888,77.66462345636364,5.0,13.325,8.75,2.3,23.6,25.75,52.8,108.53999999999999,x
Rwanda,2000,21,21,76.86258278,78.52216749,4.3,13.2,8.566666666666666,2.3666666666666667,23.7,26.066666666666666,52.7,108.6,x
Rwanda,2001,21,21,76.910787175,78.335808661,5.22,14.04,8.383333333333333,2.4333333333333336,23.799999999999997,26.383333333333333,52.6,109.05,x
Rwanda,2002,21,21,76.95899157,78.149449832,6.140000000000001,14.879999999999999,8.2,2.5,23.9,26.7,52.5,109.5,x
Rwanda,2003,21,21,77.007195965,77.963091003,7.0600000000000005,15.719999999999999,6.433333333333333,1.7333333333333334,23.833333333333332,26.633333333333333,52.2,108.86666666666666,x
Rwanda,2004,21,21,77.05540036,77.776732174,7.98,16.56,4.666666666666666,0.9666666666666668,23.766666666666666,26.566666666666666,52,108.23333333333333,x
Rwanda,2005,21,21,77.10360475499999,77.590373345,8.9,17.4,2.9,0.2,23.7,26.5,51.8,107.6,x
Rwanda,2006,21,21,77.15180915,77.404014516,17.5,26.9,3.06,0.2,23.84,26.52,51.6,100.0,x
Rwanda,2007,21,21,77.200013545,77.217655687,26.1,36.4,3.22,0.2,23.98,26.54,51.595238095238095,100.0,x
Rwanda,2010,21,21,77.34462673,76.6585792,39.525,47.8,3.7,0.2,24.4,26.6,51.58095238095238,100.0,x
Rwanda,2011,21,21,78.365034265,77.18990358906251,44,51.6,3.3525,0.12250000000000003,24.5075,26.700000000000003,51.576190476190476,100.0,x
Saint Lucia,1970,18,18,x,x,x,x,1.2,0.2,28.7,32,x,x,x
Saint Lucia,1980,18,18,x,x,51.385714285714286,52.900000000000006,0.7,0.2,31.4,34.1,35.85714285714286,99.0,x
Saint Lucia,1981,18,18,x,x,50.7,52.2,0.7,0.2272727272727273,31.60909090909091,34.190909090909095,36.08571428571429,99.0,x
Saint Lucia,1985,18,18,x,x,47.957142857142856,49.4,0.7,0.33636363636363636,32.445454545454545,34.554545454545455,37,104,1083
Saint Lucia,1986,18,18,x,x,47.27142857142857,48.699999999999996,0.7,0.36363636363636365,32.654545454545456,34.64545454545455,37.5,103.88,970
Saint Lucia,1987,18,18,x,x,46.58571428571429,48.0,0.7,0.3909090909090909,32.86363636363637,34.736363636363635,36.7,103.76,x
Saint Lucia,1988,18,18,x,x,45.9,47.3,0.7,0.4181818181818182,33.07272727272728,34.82727272727273,37.3,103.64,x
Saint Lucia,1989,18,18,80.47847757117634,79.37847757117635,45.214285714285715,46.599999999999994,0.7,0.44545454545454544,33.28181818181818,34.91818181818182,37.7,103.52000000000001,x
Saint Lucia,1990,18,18,81.32193777357831,80.22193777357832,44.528571428571425,45.9,0.7,0.4727272727272727,33.49090909090909,35.00909090909091,38.2,103.4,x
Saint Lucia,1991,18,18,82.16539797598028,81.06539797598029,43.84285714285714,45.199999999999996,0.7,0.5,33.7,35.1,39.3,106.2,x
Saint Lucia,1992,18,18,83.00885817838225,81.90885817838226,43.15714285714285,44.49999999999999,1.31,0.58,32.61,34.36,40.4,106.06666666666666,x
Saint Lucia,1993,18,18,83.85231838078423,82.75231838078423,42.47142857142857,43.79999999999999,1.92,0.66,31.520000000000003,33.620000000000005,39.7,105.93333333333334,x
Saint Lucia,1994,18,18,84.6957785831862,83.5957785831862,41.78571428571428,43.099999999999994,2.5300000000000002,0.74,30.430000000000003,32.88,40.7,105.8,647
Saint Lucia,1995,18,18,85.53923878558817,84.43923878558817,41.099999999999994,42.39999999999999,3.1399999999999997,0.8200000000000001,29.340000000000003,32.14,39.3,103.5,662
Saint Lucia,1996,18,18,86.38269898799014,85.28269898799014,x,x,3.75,0.9,28.25,31.4,40.3,104.9,520
Saint Lucia,1997,18,18,87.22615919039211,86.12615919039212,x,x,4.36,0.98,27.16,30.66,40.6,104.7,559
Saint Lucia,1998,18,18,88.06961939279408,86.96961939279409,x,x,4.97,1.06,26.07,29.92,41.5,104.5,474
Saint Lucia,1999,18,18,88.91307959519605,87.81307959519606,x,x,5.58,1.1400000000000001,24.98,29.18,40.3,104.2,474
Saint Lucia,2000,18,18,89.75653979759802,88.65653979759803,x,x,6.19,1.22,23.89,28.439999999999998,40.6,103.3,483
Saint Lucia,2001,18,18,90.6,89.5,x,x,6.8,1.3,22.8,27.7,41.4,104.8,564
Saint Lucia,2002,18,18,91.44346020240197,90.34346020240197,x,x,6.980645161290322,1.335483870967742,22.60967741935484,27.561290322580643,40.3,104.4,455
Saint Lucia,2003,18,18,92.28692040480394,91.18692040480394,x,x,7.161290322580645,1.370967741935484,22.41935483870968,27.42258064516129,40.5,104.4,x
Saint Lucia,2004,18,18,93.13038060720591,92.03038060720591,x,x,7.341935483870968,1.4064516129032258,22.229032258064517,27.283870967741933,40.8,104.6,444
Saint Lucia,2005,18,18,93.97384080960788,92.87384080960788,x,x,7.52258064516129,1.4419354838709677,22.038709677419355,27.14516129032258,41,103.5,380
Saint Lucia,2006,18,18,94.81730101200985,93.71730101200986,x,x,7.703225806451613,1.4774193548387098,21.848387096774193,27.006451612903223,41.8,100.0,x
Samoa,1971,19,21,x,x,x,x,10.3,1.4,22,26.3,x,x,x
Samoa,1981,19,21,x,x,x,x,6.8,1.1,23.2,27.3,30.752380952380953,92.67999999999999,x
Samoa,1985,19,21,98.90461877200002,98.94410217391304,x,x,6.859999999999999,1.12,23.419999999999998,27.560000000000002,31,92.6,x
Samoa,1986,19,21,98.92792305000002,98.96273478260869,x,x,6.875,1.125,23.475,27.625,31,92.16,x
Samoa,1987,19,21,98.95122732800002,98.98136739130435,x,x,6.89,1.1300000000000001,23.53,27.69,31.6,91.72,x
Samoa,1988,19,21,98.97453160600001,99.0,x,x,6.904999999999999,1.135,23.585,27.755000000000003,31.6,91.28,x
Samoa,1989,19,21,98.99783588400001,99.0,x,x,6.92,1.1400000000000001,23.64,27.82,32.1,90.84,x
Samoa,1990,19,21,99.0,99.0,x,x,6.935,1.145,23.695,27.885,32.1,90.4,x
Samoa,1991,19,21,99.04444444,99.12,21.036363636363635,21.827272727272728,6.949999999999999,1.15,23.75,27.950000000000003,31.6,90.7,x
Samoa,1992,19,21,99.0746979446154,99.13635384615385,21.345454545454544,22.20909090909091,6.965,1.155,23.805,28.015,32.8,91.025,x
Samoa,1993,19,21,99.10495144923078,99.1527076923077,21.654545454545453,22.59090909090909,6.9799999999999995,1.16,23.86,28.080000000000002,32.2,91.35,x
Samoa,1994,19,21,99.13520495384616,99.16906153846155,21.96363636363636,22.972727272727273,6.995,1.165,23.915,28.145,32.8,91.675,x
Samoa,1995,19,21,99.16545845846154,99.18541538461538,22.27272727272727,23.354545454545455,7.01,1.17,23.97,28.21,32.3,92,x
Samoa,1996,19,21,99.19571196307693,99.20176923076923,22.581818181818182,23.736363636363638,7.0249999999999995,1.175,24.025,28.275000000000002,32.3,92.04,x
Samoa,1997,19,21,99.22596546769232,99.21812307692308,22.89090909090909,24.118181818181817,7.04,1.18,24.080000000000002,28.34,31.7,92.08,x
Samoa,1998,19,21,99.25621897230769,99.23447692307693,23.2,24.5,7.055,1.185,24.135,28.405,31.7,92.12,x
Samoa,1999,19,21,99.28647247692308,99.25083076923077,23.509090909090908,24.881818181818183,7.069999999999999,1.19,24.19,28.470000000000002,31.7,92.16,x
Samoa,2000,19,21,99.31672598153847,99.26718461538462,23.818181818181817,25.263636363636362,7.085,1.195,24.245,28.535,31.7,92.2,x
Samoa,2001,19,21,99.34697948615386,99.28353846153846,24.12727272727273,25.645454545454545,7.1,1.2,24.3,28.6,31.7,92,x
Samoa,2002,19,21,99.37723299076923,99.2998923076923,24.436363636363637,26.027272727272727,7.1625,1.175,24.2625,28.6125,31.3,92.05,x
Samoa,2003,19,21,99.40748649538462,99.31624615384615,24.745454545454546,26.40909090909091,7.225,1.15,24.225,28.625,31.3,92.1,x
Samoa,2004,19,21,99.43774,99.3326,25.054545454545455,26.79090909090909,7.2875,1.125,24.1875,28.6375,31.3,92.15,x
Samoa,2005,19,21,99.44813857142857,99.34630714285714,25.363636363636363,27.172727272727272,7.35,1.1,24.15,28.65,32.8,92.2,x
Samoa,2006,19,21,99.45853714285715,99.36001428571429,25.672727272727272,27.554545454545455,7.4125,1.075,24.1125,28.6625,32.3,92.18,x
Samoa,2009,19,21,99.48973285714285,99.40113571428572,26.6,28.7,7.6,1,24,28.7,32.48571428571428,92.12,x
Samoa,2011,19,21,99.51053,99.42855,27.21818181818182,29.46363636363636,7.457894736842105,0.9789473684210527,24.105263157894736,28.826315789473682,32.60952380952381,92.08000000000001,x
San Marino,1970,18,18,x,x,x,x,9.6,0.6,20.6,26.1,x,x,x
San Marino,1985,18,18,x,x,x,x,3.8,0,24.1,27.7,x,100.9,11
San Marino,1986,18,18,x,x,x,x,3.51,0.0,24.37,27.88,x,101.2,9
San Marino,1987,18,18,x,x,x,x,3.2199999999999998,0.0,24.64,28.06,x,102,10
San Marino,1988,18,18,x,x,x,x,2.9299999999999997,0.0,24.91,28.24,x,103.1,7
San Marino,1989,18,18,85.72193777357832,88.27525641540099,x,x,2.6399999999999997,0.0,25.18,28.419999999999998,x,103.4,7
San Marino,1992,18,18,88.25231838078423,90.4736458375133,x,x,1.77,0.0,25.990000000000002,28.96,x,100.7,3
San Marino,1993,18,18,89.0957785831862,91.20644231155073,x,x,1.48,0.0,26.26,29.14,x,101,1
San Marino,1994,18,18,89.93923878558817,91.93923878558817,x,x,1.19,0.0,26.53,29.32,x,101,3
San Marino,1995,18,18,90.78269898799014,92.78269898799014,x,x,0.9,0,26.8,29.5,x,101.9,3
San Marino,1997,18,18,92.46961939279409,94.46961939279409,x,x,0.6599999999999999,0.04,27.36,29.86,x,102.4,2
San Marino,1998,18,18,93.31307959519606,95.31307959519606,x,x,0.5399999999999999,0.06,27.64,30.04,x,103.03333333333333,1
San Marino,1999,18,18,94.15653979759803,96.15653979759803,x,x,0.41999999999999993,0.08,27.919999999999998,30.22,x,103.66666666666667,4
San Marino,2000,18,18,95,97,x,x,0.3,0.1,28.2,30.4,x,104.3,x
San Marino,2001,18,18,95.84346020240197,97.84346020240197,x,x,0.27999999999999997,0.08,28.32,30.58,x,104,x
San Marino,2002,18,18,96.68692040480394,98.68692040480394,x,x,0.26,0.060000000000000005,28.44,30.759999999999998,x,104.3,x
San Marino,2003,18,18,97.53038060720591,99.53038060720591,x,x,0.24,0.04000000000000001,28.56,30.94,x,104.1,5
San Marino,2004,18,18,98.37384080960788,100.0,x,x,0.22,0.020000000000000004,28.68,31.12,x,104,1
San Marino,2005,18,18,99.21730101200986,100.0,x,x,0.2,0,28.8,31.3,x,100.0,x
Saudi Arabia,1985,17,20,74.83044417578948,92.10863710421053,x,x,17.05294117647059,0.9647058823529412,21.41764705882353,25.447058823529414,10.8,80.8,x
Saudi Arabia,1986,17,20,75.72235709210527,92.37358990789474,x,x,16.576470588235296,0.9823529411764705,21.558823529411764,25.523529411764706,10.9,83.2,x
Saudi Arabia,1987,17,20,76.61427000842106,92.63854271157895,x,x,16.1,1,21.7,25.6,11.3,82.6,x
Saudi Arabia,1988,17,20,77.50618292473685,92.90349551526316,x,x,15.133333333333335,0.9333333333333333,21.955555555555556,25.833333333333336,11.3,81.9,x
Saudi Arabia,1989,17,20,78.39809584105264,93.16844831894737,23.930721029063065,57.46666666666667,14.166666666666668,0.8666666666666667,22.211111111111112,26.066666666666666,11.6,81.2,x
Saudi Arabia,1990,17,20,79.29000875736843,93.43340112263158,24.58347516776834,53.8,13.200000000000001,0.8,22.466666666666665,26.3,11.4,80.1,x
Saudi Arabia,1991,17,20,80.18192167368422,93.69835392631579,25.236229306473618,50.13333333333333,12.233333333333334,0.7333333333333334,22.72222222222222,26.533333333333335,11.1,79.7,x
Saudi Arabia,1992,17,20,81.07383459,93.96330673,25.888983445178894,46.46666666666667,11.266666666666667,0.6666666666666667,22.977777777777778,26.766666666666666,11,79,x
Saudi Arabia,1993,17,20,82.92875011875,94.47717882124999,26.54173758388417,42.8,10.3,0.6,23.233333333333334,27.0,11,78.9,x
Saudi Arabia,1994,17,20,84.7836656475,94.9910509125,27.194491722589447,39.13333333333333,9.333333333333334,0.5333333333333333,23.488888888888887,27.233333333333334,11.1,79.1,x
Saudi Arabia,1995,17,20,86.63858117625,95.50492300375001,27.847245861294724,35.46666666666667,8.366666666666667,0.4666666666666667,23.744444444444444,27.466666666666665,11.3,79.1,x
Saudi Arabia,1996,17,20,88.49349670500001,96.018795095,28.5,31.8,7.4,0.4,24,27.7,11.4,79.4,x
Saudi Arabia,1997,17,20,90.34841223375001,96.53266718625,29.152754138705276,28.133333333333333,6.9,0.3666666666666667,24.6,28.2,11.7,79.5,x
Saudi Arabia,1998,17,20,92.20332776250001,97.0465392775,29.805508277410553,24.46666666666667,6.4,0.3333333333333333,25.2,28.7,12,79.7,x
Saudi Arabia,1999,17,20,94.05824329125001,97.56041136875001,30.45826241611583,20.8,5.9,0.3,25.8,29.2,12.5,79.8,x
Saudi Arabia,2000,17,20,95.91315882,98.07428346,31.111016554821106,17.133333333333333,6.32,0.5,25.46,28.74,12.6,80.6,x
Saudi Arabia,2001,17,20,95.6037959125,97.793974635,31.763770693526382,13.466666666666669,6.74,0.7,25.12,28.279999999999998,12.9,80.1,x
Saudi Arabia,2002,17,20,95.294433005,97.51366580999999,32.41652483223166,9.8,7.16,0.9000000000000001,24.78,27.82,13.3,80.3,x
Saudi Arabia,2003,17,20,94.9850700975,97.233356985,33.069278970936935,6.133333333333335,7.58,1.1,24.44,27.36,13.4,80.4,x
Saudi Arabia,2004,17,20,94.67570719,96.95304816,x,2.4666666666666686,8,1.3,24.1,26.9,13.6,80.6,x
Saudi Arabia,2005,17,20,95.15348902,97.24509985142856,x,x,7.523529411764706,1.3176470588235294,24.241176470588236,26.976470588235294,13.9,81,x
Saudi Arabia,2006,17,20,95.63127084999999,97.53715154285715,x,x,7.047058823529412,1.335294117647059,24.38235294117647,27.052941176470586,14.3,81.01,x
Saudi Arabia,2011,17,20,98.02018,98.99741,x,x,4.664705882352941,1.423529411764706,25.08823529411765,27.435294117647057,15.133333333333335,81.06,x
Serbia,2005,18,18,99.27081,99.29105,18.6,41.2,5.2,1,25.9,29.8,42.6,102.2,5288
Serbia,2007,18,18,99.27081,99.29105,19.76,49.04,4.867610452032379,0.6676104520323782,26.102456452814007,30.00245645281401,42.865642690642694,102.2134244792846,x
Serbia,2010,18,18,99.27081,99.29105,21.5,60.8,4.369026130080946,0.16902613008094558,26.40614113203502,30.306141132035023,43.26410672660673,102.2335611982115,x
Serbia,2011,18,18,99.27081,99.29105,22.08,62.79,4.202831356097135,0.0028313560971346963,26.507369358442023,30.407369358442025,43.39692807192807,102.2402734378538,x
Sierra Leone,1985,21,21,x,x,x,x,59.8,6.50625,18,28.35625,38.1,103.5,x
Sierra Leone,1986,21,21,x,x,1.0499999999999998,x,57.885714285714286,6.262499999999999,18.257142857142856,28.2625,38.2,103.46,x
Sierra Leone,1987,21,21,x,x,1.275,x,55.97142857142857,6.01875,18.514285714285716,28.16875,38.3,103.42,x
Sierra Leone,1988,21,21,x,x,1.5,1.2000000000000002,54.05714285714286,5.7749999999999995,18.771428571428572,28.075,38.2,103.38,x
Sierra Leone,1989,21,21,x,x,1.7249999999999999,1.5500000000000003,52.14285714285714,5.53125,19.02857142857143,27.98125,38.3,103.34,x
Sierra Leone,1990,21,21,x,x,1.95,1.9000000000000001,50.22857142857143,5.2875,19.285714285714285,27.8875,38.5,103.3,x
Sierra Leone,1991,21,21,x,x,2.175,2.25,48.31428571428572,5.04375,19.542857142857144,27.79375,38.5,103.25999999999999,x
Sierra Leone,1992,21,21,40.85105139857142,41.00013808999999,2.4,2.6,46.4,4.8,19.8,27.7,38.4,103.22,x
Sierra Leone,1993,21,21,41.44076448285713,42.551313979999996,2.5875,2.8125,45.666666666666664,4.933333333333334,19.816666666666666,27.633333333333333,38.4,103.17999999999999,x
Sierra Leone,1994,21,21,42.03047756714285,44.10248986999999,2.775,3.025,44.93333333333333,5.066666666666666,19.833333333333336,27.566666666666666,38.5,103.14,x
Sierra Leone,1995,21,21,42.620190651428565,45.653665759999996,2.9625,3.2375,44.2,5.2,19.85,27.5,38.4,103.1,x
Sierra Leone,1996,21,21,43.20990373571428,47.20484165,3.15,3.45,43.46666666666667,5.333333333333333,19.866666666666667,27.433333333333334,38.5,103.1,x
Sierra Leone,1997,21,21,43.79961682,48.756017539999995,3.3375,3.6624999999999996,42.733333333333334,5.466666666666667,19.883333333333333,27.366666666666667,38.4,103.1,x
Sierra Leone,1998,21,21,44.38932990428571,50.30719343,3.525,3.875,42.0,5.6,19.9,27.299999999999997,38.4,103.1,x
Sierra Leone,1999,21,21,44.97904298857142,51.85836932,3.7125,4.0875,41.266666666666666,5.733333333333333,19.916666666666668,27.23333333333333,38.5,103.1,x
