Eritrea,2006,18,18,82.28960809,89.05458563,5.728571429,8,27.32857143,x,21.17142857,x,41.1,100,x,2533000
Eritrea,2011,18,18,87.72,92.55629,x,x,x,x,x,x,40.88571429,100,x,x
Estonia,1979,18,18,x,x,x,x,8.9,2.7,20.7,23.6,50.58571429,99,x,787000
Estonia,1985,18,18,98.9660704,98.9700224,x,x,9.2,2.64,20.94,23.54,50.3,114.9,x,814000
Estonia,1986,18,18,99,99,x,x,9.25,2.63,20.98,23.53,50.2,114.7,2132,821000
Estonia,1987,18,18,99,99,51.83072103,65.73072103,9.3,2.62,21.02,23.52,49.9,114.4,2268,827000
Estonia,1988,18,18,99,99,52.48347517,66.38347517,9.35,2.61,21.06,23.51,49.9,114.2,2312,833000
Estonia,1989,18,18,99.90449915,99.83401601,53.13622931,67.03622931,9.4,2.6,21.1,23.5,49.9,113.9,2559,836000
Estonia,1990,18,18,99.89231759,99.82447864,53.78898345,67.68898345,8.990909091,2.463636364,21.40909091,23.79090909,49.8,113.7,2668,833000
Estonia,1991,18,18,99.88013603,99.81494127,54.44173758,68.34173758,8.581818182,2.327272727,21.71818182,24.08181818,49.6,113.8,2552,826000
Estonia,1992,18,18,99.86795447,99.8054039,55.09449172,68.99449172,8.172727273,2.190909091,22.02727273,24.37272727,49.3,114.4,2642,813000
Estonia,1993,18,18,99.85577291,99.79586653,55.74724586,69.64724586,7.763636364,2.054545455,22.33636364,24.66363636,49,115.1,2240,798000
Estonia,1994,18,18,99.84359135,99.78632916,56.4,70.3,7.354545455,1.918181818,22.64545455,24.95454545,48.7,115.5,1999,783000
Estonia,1995,18,18,99.83140979,99.77679178,57.05275414,70.95275414,6.945454545,1.781818182,22.95454545,25.24545455,48.3,115.8,1861,770000
Estonia,1996,18,18,99.81922823,99.76725441,57.70550828,71.60550828,6.536363636,1.645454545,23.26363636,25.53636364,48.5,116.3,1718,760000
Estonia,1997,18,18,99.80704667,99.75771704,58.35826242,72.25826242,6.127272727,1.509090909,23.57272727,25.82727273,48.7,116.6,1513,752000
Estonia,1998,18,18,99.79486511,99.74817967,59.01101655,72.91101655,5.718181818,1.372727273,23.88181818,26.11818182,48.5,116.7,x,747000
Estonia,1999,18,18,99.78268355,99.7386423,59.66377069,73.56377069,5.309090909,1.236363636,24.19090909,26.40909091,48.7,116.8,x,742000
Estonia,2000,18,18,99.77050199,99.72910493,60.31652483,74.21652483,4.9,1.1,24.5,26.7,48.7,116.8,1310,736000
Estonia,2001,18,18,99.77756908,99.73095357,60.96927897,74.86927897,4.70952381,1.023809524,24.68095238,26.84761905,49.1,116.9,1229,731000
Estonia,2002,18,18,99.78463617,99.73280222,x,x,4.519047619,0.947619048,24.86190476,26.9952381,49.3,116.9,1139,726000
Estonia,2003,18,18,99.79170327,99.73465086,x,x,4.328571429,0.871428571,25.04285714,27.14285714,49.4,117,1097,722000
Estonia,2004,18,18,99.79877036,99.7364995,x,x,4.138095238,0.795238095,25.22380952,27.29047619,49.3,117.1,x,717000
Estonia,2005,18,18,99.80583745,99.73834814,x,x,3.947619048,0.719047619,25.4047619,27.43809524,49.4,117.1,1116,713000
Estonia,2006,18,18,99.81290454,99.74019679,x,x,3.757142857,0.642857143,25.58571429,27.58571429,49.3,100,x,709000
Estonia,2011,18,18,99.84824,99.74944,x,x,x,x,x,x,49.06190476,100,x,x
Ethiopia,1981,18,18,x,x,x,x,57.3,7.5,17.6,23.8,44.66190476,99,x,18129000
Ethiopia,1984,18,18,x,21.07155573,x,x,60.9,6.1,17.1,23.3,44.69047619,99,x,19837000
Ethiopia,1985,18,18,x,22.89326754,x,x,57.89,6.1,17.44,23.53,44.7,101.5,x,20478000
Ethiopia,1986,18,18,x,24.71497934,x,x,54.88,6.1,17.78,23.76,44.8,101.48,x,21136000
Ethiopia,1987,18,18,x,26.53669114,x,1.4,51.87,6.1,18.12,23.99,45,101.46,x,21817000
Ethiopia,1988,18,18,x,28.35840294,x,2.533333333,48.86,6.1,18.46,24.22,44.9,101.44,x,22529000
Ethiopia,1989,18,18,x,30.18011474,1.738095238,3.666666667,45.85,6.1,18.8,24.45,44.9,101.42,x,23282000
Ethiopia,1990,18,18,x,32.00182654,2.9,4.8,42.84,6.1,19.14,24.68,44.9,101.4,x,24081000
Ethiopia,1991,18,18,x,33.82353835,2.885714286,4.585714286,39.83,6.1,19.48,24.91,44.7,100.725,x,24931000
Ethiopia,1992,18,18,x,35.64525015,2.871428571,4.371428571,36.82,6.1,19.82,25.14,44.6,100.05,x,25823000
Ethiopia,1993,18,18,x,37.46696195,2.857142857,4.157142857,33.81,6.1,20.16,25.37,44.8,99.375,x,26742000
Ethiopia,1994,18,18,28.08016663,39.28867375,2.842857143,3.942857143,30.8,6.1,20.5,25.6,44.8,98.7,x,27666000
Ethiopia,1995,18,18,28.5546746,40.79740677,2.828571429,3.728571429,30.87692308,6.353846154,20.5,25.56923077,44.9,101.3,x,28578000
Ethiopia,1996,18,18,29.02918258,42.30613979,2.814285714,3.514285714,30.95384615,6.607692308,20.5,25.53846154,45,98.9,x,29473000
Ethiopia,1997,18,18,29.50369055,43.81487282,2.8,3.3,31.03076923,6.861538462,20.5,25.50769231,45,99,x,30354000
Ethiopia,1998,18,18,29.97819852,45.32360584,3.966666667,4.9,31.10769231,7.115384615,20.5,25.47692308,44.9,99.1,x,31235000
Ethiopia,1999,18,18,30.45270649,46.83233886,5.133333333,6.5,31.18461538,7.369230769,20.5,25.44615385,44.9,99.2,x,32132000
Ethiopia,2000,18,18,30.92721447,48.34107188,6.3,8.1,31.26153846,7.623076923,20.5,25.41538462,44.9,101.3,x,33059000
Ethiopia,2001,18,18,31.40172244,49.8498049,7.78,9.42,31.33846154,7.876923077,20.5,25.38461538,45,99.2,x,34019000
Ethiopia,2002,18,18,31.87623041,51.35853792,9.26,10.74,31.41538462,8.130769231,20.5,25.35384615,44.9,99.4,x,35007000
Ethiopia,2003,18,18,32.35073838,52.86727095,10.74,12.06,31.49230769,8.384615385,20.5,25.32307692,44.7,99.5,x,36021000
Ethiopia,2004,18,18,32.82524636,54.37600397,12.22,13.38,31.56923077,8.638461538,20.5,25.29230769,44.9,99.5,x,37051000
Ethiopia,2005,18,18,33.29975433,55.88473699,13.7,14.7,31.64615385,8.892307692,20.5,25.26153846,44.9,101.1,x,38095000
Ethiopia,2006,18,18,44.1413658,59.42783208,15.96666667,17.01666667,31.72307692,9.146153846,20.5,25.23076923,44.9,100,x,39149000
Ethiopia,2007,18,18,54.98297726,62.97092717,18.23333333,19.33333333,31.8,9.4,20.5,25.2,44.90952381,100,x,40218000
Ethiopia,2011,18,18,x,x,27.3,28.6,23.1,2.5,21.2,25.7,44.94761905,100,x,x
Fiji,1974,21,21,x,x,35.1,40.9,14.37,2.79,21.58,24.56,x,x,x,279000
Fiji,1976,21,21,x,x,36.40550828,42.20550828,14,2.7,21.7,24.7,x,x,x,290000
Fiji,1985,21,21,x,x,x,x,13.37,2.43,22.42,25.24,39,97.4,2158,351000
Fiji,1986,21,21,x,x,x,x,13.3,2.4,22.5,25.3,38.7,97.3,1921,354000
Fiji,1987,21,21,x,x,x,x,13,2.34,22.54,25.38,38.4,97.2,2176,356000
Fiji,1988,21,21,x,x,x,x,12.7,2.28,22.58,25.46,38.3,97.1,x,356000
Fiji,1989,21,21,x,x,x,x,12.4,2.22,22.62,25.54,37.7,97,x,357000
Fiji,1990,21,21,x,x,x,x,12.1,2.16,22.66,25.62,37.7,96.9,x,358000
Fiji,1991,21,21,81.77847757,85.37847757,x,x,11.8,2.1,22.7,25.7,37.4,96.88,x,362000
Fiji,1992,21,21,82.62193777,86.22193777,x,x,11.5,2.04,22.74,25.78,37.7,96.86,x,366000
Fiji,1993,21,21,83.46539798,87.06539798,x,x,11.2,1.98,22.78,25.86,37.6,96.84,x,371000
Fiji,1994,21,21,84.30885818,87.90885818,x,x,10.9,1.92,22.82,25.94,37.5,96.82,x,377000
Fiji,1995,21,21,85.15231838,88.75231838,x,x,10.6,1.86,22.86,26.02,37.7,96.8,x,381000
Fiji,1996,21,21,85.99577858,89.59577858,x,x,10.3,1.8,22.9,26.1,37.7,96.8,x,386000
Fiji,1997,21,21,86.83923879,90.43923879,x,x,10.115,1.755,22.96,26.17,38,96.825,x,390000
Fiji,1998,21,21,87.68269899,91.28269899,x,x,9.93,1.71,23.02,26.24,38,96.85,x,394000
Fiji,1999,21,21,88.52615919,92.12615919,x,x,9.745,1.665,23.08,26.31,38.1,96.875,x,397000
Fiji,2000,21,21,89.36961939,92.96961939,x,x,9.56,1.62,23.14,26.38,38.1,96.9,x,399000
Fiji,2001,21,21,90.2130796,93.8130796,x,x,9.375,1.575,23.2,26.45,37.9,96.94,x,401000
Fiji,2002,21,21,91.0565398,94.6565398,x,x,9.19,1.53,23.26,26.52,37.9,96.98,x,401000
Fiji,2003,21,21,91.9,95.5,x,x,9.005,1.485,23.32,26.59,37.6,97.02,x,401000
Fiji,2004,21,21,92.7434602,96.3434602,x,x,x,x,x,x,38.5,97.06,1201,402000
Fiji,2005,21,21,93.5869204,97.1869204,x,x,x,x,x,x,38.5,97.1,x,403000
Fiji,2006,21,21,94.43038061,98.03038061,x,x,x,x,x,x,38.8,97.085,x,406000
Finland,1970,21,21,100,100,52.76842105,76.97894737,5.4,1,22.5,25.6,x,x,6862.548,2382000
Finland,1971,21,21,100,100,53.9,77,5.08,0.93,22.71,25.75,x,x,x,2390000
Finland,1977,21,21,100,100,77.2,80,3.16,0.51,23.97,26.65,x,x,x,2448000
Finland,1980,21,21,100,100,76.78461538,79.4,2.2,0.3,24.6,27.1,47.52857143,99,x,2469000
Finland,1985,21,21,100,100,76.09230769,78.4,1.5,0.2,26.25,28.7,47.6,106.5,2374,2529000
Finland,1986,21,21,100,100,75.95384615,78.2,1.36,0.18,26.58,29.02,47.3,106.5,2141,2538000
Finland,1987,21,21,100,100,75.81538462,78,1.22,0.16,26.91,29.34,47.2,106.4,1924,2545000
Finland,1988,21,21,100,100,75.67692308,77.8,1.08,0.14,27.24,29.66,47.4,106.4,1879,2552000
Finland,1989,21,21,100,100,75.53846154,77.6,0.94,0.12,27.57,29.98,47.4,106.2,1746,2559000
Finland,1990,21,21,100,100,75.4,77.4,0.8,0.1,27.9,30.3,47.3,106.1,1830,2567000
Finland,1991,21,21,100,100,76.53157895,77.42105263,0.77,0.1,28.14,30.51,47.4,105.9,1835,2577000
Finland,1992,21,21,100,100,77.66315789,77.44210526,0.74,0.1,28.38,30.72,47.4,105.8,1799,2589000
Finland,1993,21,21,100,100,78.79473684,77.46315789,0.71,0.1,28.62,30.93,47.3,105.6,1655,2601000
Finland,1994,21,21,100,100,79.92631579,77.48421053,0.68,0.1,28.86,31.14,47.2,105.5,1610,2612000
Finland,1995,21,21,100,100,81.05789474,77.50526316,0.65,0.1,29.1,31.35,47.2,105.4,1567,2621000
Finland,1996,21,21,100,100,82.18947368,77.52631579,0.62,0.1,29.34,31.56,47.3,105.3,1561,2629000
Finland,1997,21,21,100,100,83.32105263,77.54736842,0.59,0.1,29.58,31.77,47.4,105.2,1445,2635000
Finland,1998,21,21,100,100,x,x,0.56,0.1,29.82,31.98,47.4,105.1,1485,2641000
Finland,1999,21,21,100,100,x,x,0.53,0.1,30.06,32.19,47.7,105,x,2645000
Finland,2000,21,21,100,100,x,x,0.5,0.1,30.3,32.4,47.7,104.9,x,2650000
Finland,2001,21,21,100,100,x,x,0.5,0.1,30.29,32.35,47.8,104.8,1720,2655000
Finland,2002,21,21,100,100,x,x,0.5,0.1,30.28,32.3,48.1,104.6,1784,2660000
Finland,2003,21,21,100,100,x,x,0.5,0.1,30.27,32.25,48,104.5,1630,2665000
Finland,2004,21,21,100,100,x,x,0.5,0.1,30.26,32.2,47.9,104.4,1659,2671000
Finland,2005,21,21,100,100,x,x,0.5,0.1,30.25,32.15,47.9,104.3,1610,2679000
Finland,2006,21,21,100,100,x,x,0.5,0.1,30.24,32.1,47.9,100,x,2688000
Finland,2010,21,21,100,100,x,x,0.5,0.1,30.2,31.9,47.95714286,100,1312.424,2734000
France,1970,21,21,99,99,17.63333333,63.23636364,6.3,0.8,22.3,25.2,x,x,53024.53,25960000
France,1972,21,21,99,99,20.9,64,5.74,0.72,22.62,25.38666667,x,x,x,26341000
France,1978,21,21,99,99,47.6,78.7,4.06,0.48,23.58,25.94666667,40.36666667,99,x,27414000
France,1985,21,21,99,99,60.9,80.45,2.1,0.2,24.7,26.6,41.8,105.1,24207,28517000
France,1986,21,21,99,99,62.8,80.7,2,0.2,25.12857143,27.05,42.2,105.2,22736,28676000
France,1987,21,21,99,99,64.7,80.95,1.9,0.2,25.55714286,27.5,42.5,105.3,21064,28835000
France,1988,21,21,99,99,66.6,81.2,1.8,0.2,25.98571429,27.95,42.7,105.4,20011,28991000
France,1989,21,21,99,99,67.05,80.08333333,1.7,0.2,26.41428571,28.4,43,105.4,19300,29141000
France,1990,21,21,99,99,67.5,78.96666667,1.6,0.2,26.84285714,28.85,43.2,105.4,19008,29284000
France,1991,21,21,99,99,67.95,77.85,1.5,0.2,27.27142857,29.3,43.6,105.4,18500,29420000
France,1992,21,21,99,99,68.4,76.73333333,1.4,0.2,27.7,29.75,43.9,105.5,16846,29549000
France,1993,21,21,99,99,68.85,75.61666667,1.3,0.2,28.12857143,30.2,44.3,105.6,15163,29674000
France,1994,21,21,99,99,69.3,74.5,1.2,0.2,28.55714286,30.65,44.5,105.6,13426,29793000
France,1995,21,21,99,99,70.5,75.71666667,1.1,0.2,28.98571429,31.1,44.8,105.7,12915,29908000
France,1996,21,21,99,99,71.7,76.93333333,1,0.2,29.41428571,31.55,44.8,105.8,13141,30017000
France,1997,21,21,99,99,72.9,78.15,0.9,0.2,29.84285714,32,44.8,105.4,13229,30123000
France,1998,21,21,99,99,74.1,79.36666667,0.8,0.2,30.27142857,32.45,45.1,105.9,13563,30236000
France,1999,21,21,99,99,75.3,80.58333333,0.7,0.2,30.7,32.9,45.2,105.9,14679,30374000
France,2000,21,21,99,99,76.5,81.8,0.733333333,0.2,30.75,32.91666667,45.4,105.5,15695,30546000
France,2001,21,21,99,99,76.16,80.76,0.766666667,0.2,30.8,32.93333333,45.4,105.8,21986,30757000
France,2002,21,21,99,99,75.82,79.72,0.8,0.2,30.85,32.95,45.5,105.9,15261,31003000
France,2003,21,21,99,99,75.48,78.68,0.833333333,0.2,30.9,32.96666667,45.7,105.8,14913,31266000
France,2004,21,21,99,99,75.14,77.64,0.866666667,0.2,30.95,32.98333333,45.8,105.8,15220,31525000
France,2005,21,21,99,99,74.8,76.6,0.9,0.2,31,33,45.9,105.2,14993,31762000
France,2006,21,21,99,99,76.43333333,76.98181818,0.8,0.175,31.15,33.1,46.1,100,x,31971000
France,2009,21,21,99,99,81.33333333,78.12727273,0.5,0.1,31.6,33.4,46.71428571,100,22657.02,32490000
Gabon,1960,15,18,x,x,x,x,62.7,7.2,17.7,25.5,x,x,x,255000
Gabon,1985,15,18,89.95681996,92.4629125,x,x,27.24545455,3.487878788,22.7,27.39393939,43.4,102.6,x,424000
Gabon,1986,15,18,90.22646996,92.7059924,x,x,25.82727273,3.339393939,22.9,27.46969697,43.5,102.48,x,435000
Gabon,1987,15,18,90.49611996,92.94907231,x,x,24.40909091,3.190909091,23.1,27.54545455,43.1,102.36,x,446000
Gabon,1988,15,18,90.76576996,93.19215221,x,x,22.99090909,3.042424242,23.3,27.62121212,43.5,102.24,x,458000
Gabon,1989,15,18,91.03541996,93.43523211,x,x,21.57272727,2.893939394,23.5,27.6969697,43.6,102.12,x,471000
Gabon,1990,15,18,91.30506997,93.67831202,x,x,20.15454545,2.745454545,23.7,27.77272727,43.8,102,x,483000
Gabon,1991,15,18,91.57471997,93.92139192,x,x,18.73636364,2.596969697,23.9,27.84848485,43.9,102.1,x,496000
Gabon,1992,15,18,91.84436997,94.16447183,x,x,17.31818182,2.448484848,24.1,27.92424242,43.8,102.2,x,509000
Gabon,1993,15,18,92.11401997,94.40755173,7.230721029,28.13072103,15.9,2.3,24.3,28,43.8,102.3,x,522000
Gabon,1994,15,18,92.52969997,94.71491612,7.883475168,28.78347517,16.82857143,2.528571429,23.98571429,27.74285714,43.9,101.95,x,535000
Gabon,1995,15,18,92.94537998,95.02228051,8.536229306,29.43622931,17.75714286,2.757142857,23.67142857,27.48571429,43.9,101.6,x,549000
Gabon,1996,15,18,93.36105998,95.32964489,9.188983445,30.08898345,18.68571429,2.985714286,23.35714286,27.22857143,43.9,101.54,x,562000
Gabon,1997,15,18,93.77673998,95.63700928,9.841737584,30.74173758,19.61428571,3.214285714,23.04285714,26.97142857,43.9,101.48,x,576000
Gabon,1998,15,18,94.19241998,95.94437367,10.49449172,31.39449172,20.54285714,3.442857143,22.72857143,26.71428571,43.8,101.42,x,590000
Gabon,1999,15,18,94.60809999,96.25173806,11.14724586,32.04724586,21.47142857,3.671428571,22.41428571,26.45714286,43.4,101.36,x,604000
Gabon,2000,15,18,95.02377999,96.55910245,11.8,32.7,22.4,3.9,22.1,26.2,43.3,101.3,x,618000
Gabon,2001,15,18,95.43945999,96.86646684,12.45275414,33.35275414,21.3925,3.8175,22.21,26.2175,43.2,101.1,x,632000
Gabon,2002,15,18,95.85513999,97.17383122,13.10550828,34.00550828,20.385,3.735,22.32,26.235,43,100.9,x,646000
Gabon,2003,15,18,96.27082,97.48119561,13.75826242,34.65826242,19.3775,3.6525,22.43,26.2525,42.7,100.7,x,661000
Gabon,2004,15,18,96.6865,97.78856,14.41101655,35.31101655,18.37,3.57,22.54,26.27,43,100.5,x,676000
Gabon,2005,15,18,96.72667429,97.93062143,15.06377069,35.96377069,17.3625,3.4875,22.65,26.2875,42.9,100.3,x,691000
Gabon,2006,15,18,96.76684857,98.07268286,15.71652483,36.61652483,16.355,3.405,22.76,26.305,42.8,100,x,707000
Gabon,2011,15,18,96.96772,98.78299,x,x,x,x,x,x,42.65714286,99.61,x,x
Gambia,1983,0,0,x,x,2.881818182,8.172727273,55.2,2.9,18.2,28.1,42.76190476,99,x,339000
Gambia,1985,0,0,x,x,3.972727273,9.209090909,51.92,2.66,18.48,28.16,42.6,100,x,367000
Gambia,1986,0,0,x,x,4.518181818,9.727272727,50.28,2.54,18.62,28.19,43,99.98,x,383000
Gambia,1987,0,0,x,x,5.063636364,10.24545455,48.64,2.42,18.76,28.22,42.4,99.96,x,401000
Gambia,1988,0,0,x,55.28361167,5.609090909,10.76363636,47,2.3,18.9,28.25,42.3,99.94,x,420000
Gambia,1989,0,0,x,56.0383516,6.154545455,11.28181818,45.36,2.18,19.04,28.28,42.6,99.92,x,438000
Gambia,1990,0,0,x,56.79309153,6.7,11.8,43.72,2.06,19.18,28.31,42.7,99.9,x,455000
Gambia,1991,0,0,x,57.54783145,6.9,11.57,42.08,1.94,19.32,28.34,42.3,99.83333333,x,472000
Gambia,1992,0,0,x,58.30257138,7.1,11.34,40.44,1.82,19.46,28.37,42.3,99.76666667,x,487000
Gambia,1993,0,0,x,59.05731131,7.3,11.11,38.8,1.7,19.6,28.4,42,99.7,9356.342,502000
Gambia,1994,0,0,x,59.81205124,7.5,10.88,37.16,1.58,19.74,28.43,41.9,99.8,x,517000
Gambia,1995,0,0,x,60.56679116,7.7,10.65,35.52,1.46,19.88,28.46,41.7,99.9,x,533000
Gambia,1996,0,0,x,61.32153109,7.9,10.42,33.88,1.34,20.02,28.49,41.5,99.88,x,549000
Gambia,1997,0,0,x,62.07627102,8.1,10.19,32.24,1.22,20.16,28.52,41.4,99.86,x,565000
Gambia,1998,0,0,x,62.83101095,8.3,9.96,30.6,1.1,20.3,28.55,41.5,99.84,x,582000
Gambia,1999,0,0,x,63.58575087,8.5,9.73,28.96,0.98,20.44,28.58,41.4,99.82,x,600000
Gambia,2000,0,0,41.39433551,64.3404908,8.7,9.5,27.32,0.86,20.58,28.61,41.3,99.8,x,619000
Gambia,2001,0,0,43.81959955,65.09523073,12.7,17.5,x,x,x,x,41.1,100.4,x,638000
Gambia,2002,0,0,46.2448636,65.84997065,13.24545455,18.01818182,x,x,x,x,40.8,101,x,659000
Gambia,2003,0,0,48.67012764,66.60471058,13.79090909,18.53636364,x,x,x,x,40.9,101.6,x,680000
Gambia,2004,0,0,51.09539169,67.35945051,14.33636364,19.05454545,x,x,x,x,41,100.7,x,702000
Gambia,2005,0,0,53.52065573,68.11419044,14.88181818,19.57272727,x,x,x,x,41,99.8,x,725000
Gambia,2006,0,0,55.94591978,68.86893036,15.42727273,20.09090909,x,x,x,x,40.9,99.79,x,748000
Gambia,2011,0,0,68.07224,72.64263,x,x,x,x,x,x,40.4952381,99.74,x,x
Georgia,1979,18,18,x,x,x,x,14.3,2.7,22.5,26,53.15714286,99,x,2674000
Georgia,1985,18,18,x,x,x,x,16.16,3.18,22.44,26.06,50.9,111.8,x,2790000
Georgia,1986,18,18,x,x,x,x,16.47,3.26,22.43,26.07,51.2,111.55,x,2814000
Georgia,1987,18,18,x,x,x,x,16.78,3.34,22.42,26.08,51.5,111.3,x,2839000
Georgia,1988,18,18,x,x,x,x,17.09,3.42,22.41,26.09,51.8,111.05,x,2860000
Georgia,1989,18,18,x,x,x,x,17.4,3.5,22.4,26.1,52.1,110.8,11760,2870000
Georgia,1990,18,18,98.396505,98.4336675,x,x,17.23,3.407692308,22.41,26.24615385,52.3,110.4,x,2865000
Georgia,1991,18,18,98.46356,98.49659333,x,x,17.06,3.315384615,22.42,26.39230769,52.1,110.42,x,2842000
Georgia,1992,18,18,98.530615,98.55951917,x,x,16.89,3.223076923,22.43,26.53846154,51.7,110.44,10487,2804000
Georgia,1993,18,18,98.59767,98.622445,10.28,30.98,16.72,3.130769231,22.44,26.68461538,51.3,110.46,x,2756000
Georgia,1994,18,18,98.664725,98.68537083,11.64,32.34,16.55,3.038461538,22.45,26.83076923,50.8,110.48,12597,2706000
Georgia,1995,18,18,98.73178,98.74829667,13,33.7,16.38,2.946153846,22.46,26.97692308,50.3,110.5,11893,2661000
Georgia,1996,18,18,98.798835,98.8112225,14.36,35.06,16.21,2.853846154,22.47,27.12307692,49.6,110.58,10599,2622000
Georgia,1997,18,18,98.86589,98.87414833,15.72,36.42,16.04,2.761538462,22.48,27.26923077,48.9,110.66,9556,2588000
Georgia,1998,18,18,98.932945,98.93707417,17.08,37.78,15.87,2.669230769,22.49,27.41538462,48.1,110.74,x,2558000
Georgia,1999,18,18,99,99,18.44,39.14,15.7,2.576923077,22.5,27.56153846,47.1,110.82,6923,2528000
Georgia,2000,18,18,99,99,19.8,40.5,14.63333333,2.484615385,22.9,27.70769231,46.2,110.9,5882,2499000
Georgia,2001,18,18,99,99,21.16,41.86,13.56666667,2.392307692,23.3,27.85384615,47,90.7,4900,2468000
Georgia,2002,18,18,99.86235999,99.78848098,22.52,43.22,12.5,2.3,23.7,28,46.6,112,5833,2438000
Georgia,2003,18,18,99.85594888,99.78477309,23.88,44.58,12.9,2.282608696,23.6,28.08695652,47,111.6,5907,2409000
Georgia,2004,18,18,99.84953777,99.78106521,25.24,45.94,13.3,2.265217391,23.5,28.17391304,43.9,111.6,6187,2384000
Georgia,2005,18,18,99.84312666,99.77735732,26.6,47.3,13.7,2.247826087,23.4,28.26086957,43.4,111.6,6903,2364000
Georgia,2006,18,18,99.83671555,99.77364943,27.96,48.66,13.67692308,2.230434783,23.43461538,28.34782609,43,100,x,2350000
Georgia,2011,18,18,99.80466,99.75511,34.76,55.46,13.56153846,x,23.60769231,x,41.11904762,100,6540.3,x
Germany,1990,18,18,99,99,64.29449172,68.79449172,2.2,0.3,26.1,28.9,40.5,107.3,x,41710000
Germany,1991,18,18,99,99,64.94724586,69.44724586,2.025,0.275,26.45,29.25,42.1,106.9,27926,41902000
Germany,1992,18,18,99,99,65.6,70.1,1.85,0.25,26.8,29.6,42.1,106.3,25388,42129000
Germany,1993,18,18,99,99,66.25275414,70.75275414,1.675,0.225,27.15,29.95,42.2,105.8,22603,42363000
Germany,1994,18,18,99,99,66.90550828,71.40550828,1.5,0.2,27.5,30.3,42.3,105.7,20663,42568000
Germany,1995,18,18,99,99,67.55826242,72.05826242,1.457142857,0.185714286,27.67142857,30.5,42.5,105.5,19984,42719000
Germany,1996,18,18,99,99,68.21101655,72.71101655,1.414285714,0.171428571,27.84285714,30.7,42.6,105.3,20860,42801000
Germany,1997,18,18,99,99,68.86377069,73.36377069,1.371428571,0.157142857,28.01428571,30.9,42.9,105.2,21189,42824000
Germany,1998,18,18,99,99,69.51652483,74.01652483,1.328571429,0.142857143,28.18571429,31.1,43,105.1,x,42809000
Germany,1999,18,18,99,99,70.16927897,74.66927897,1.285714286,0.128571429,28.35714286,31.3,43.5,105.1,x,42787000
Germany,2000,18,18,99,99,x,x,1.242857143,0.114285714,28.52857143,31.5,43.7,105,39197,42781000
Germany,2001,18,18,99,99,x,x,1.2,0.1,28.7,31.7,43.9,104.8,29368,42798000
Germany,2002,18,18,99,99,x,x,1.06,0.1,29.16,32.1,44.2,104.6,28103,42831000
Germany,2003,18,18,99,99,x,x,0.92,0.1,29.62,32.5,44.5,104.5,26728,42864000
Germany,2004,18,18,99,99,x,x,0.78,0.1,30.08,32.9,44.9,104.5,25438,42876000
Germany,2005,18,18,99,99,x,x,0.64,0.1,30.54,33.3,45.2,104.6,24960,42851000
Germany,2006,18,18,99,99,x,x,0.5,0.1,31,33.7,45.5,100,x,42785000
Germany,2011,18,18,99,99,x,x,0.3,0,31.7,34.1,47.0625,100,x,x
Ghana,1980,18,18,x,x,5.5,9.5,x,x,x,x,48.76666667,98.65,x,5312000
Ghana,1985,18,18,x,x,5.3125,11.625,26.535,x,19.72,x,48.6,98.4,x,6256000
Ghana,1986,18,18,x,x,5.275,12.05,25.79,2.073333333,19.88,25.5,48.7,102.8,x,6446000
Ghana,1987,18,18,x,x,5.2375,12.475,25.045,2.02,20.04,25.6,48.7,102.8,x,6629000
Ghana,1988,18,18,x,61.10807516,5.2,12.9,24.3,1.966666667,20.2,25.7,48.7,101.3,x,6810000
Ghana,1989,18,18,x,62.34456018,5.7,13.975,23.94,1.913333333,20.26,25.8,48.8,99.8,x,6997000
Ghana,1990,18,18,x,63.58104519,6.2,15.05,23.58,1.86,20.32,25.9,48.8,98.3,x,7195000
Ghana,1991,18,18,x,64.8175302,6.7,16.125,23.22,1.806666667,20.38,26,48.8,98.26,x,7405000
Ghana,1992,18,18,x,66.05401522,7.2,17.2,22.86,1.753333333,20.44,26.1,48.8,98.22,x,7626000
Ghana,1993,18,18,x,67.29050023,10.1,20.3,22.5,1.7,20.5,26.2,48.8,98.18,x,7851000
Ghana,1994,18,18,x,68.52698524,10.55,20.58333333,22.08571429,3,20.77142857,26.32857143,48.7,98.14,x,8073000
