Chile,2000,33.4
Chile,1999,33.5
Chile,1998,33.3
Chile,1997,32.9
Chile,1996,32.3
Chile,1995,31.9
Chile,1994,32.3
Chile,1993,32.3
Chile,1992,31.5
Chile,1991,30.4
Chile,1990,30.5
Chile,1989,30.3
Chile,1988,30.2
Chile,1987,29.8
Chile,1986,29.5
Chile,1985,29.4
China,2006,44.3
China,2005,44.4
China,2004,44.4
China,2003,44.5
China,2002,44.5
China,2001,44.6
China,2000,44.6
China,1999,44.7
China,1998,44.7
China,1997,44.7
China,1996,44.7
China,1995,44.8
China,1994,44.8
China,1993,44.8
China,1992,44.8
China,1991,44.8
China,1990,44.8
China,1989,44.7
China,1988,44.5
China,1987,44.4
China,1986,44.2
China,1985,44
Colombia,2006,44.9
Colombia,2005,44.6
Colombia,2004,44.2
Colombia,2003,43.8
Colombia,2002,43.4
Colombia,2001,43
Colombia,2000,42.5
Colombia,1999,42.1
Colombia,1998,41.3
Colombia,1997,40.8
Colombia,1996,40.3
Colombia,1995,39.8
Colombia,1994,39.3
Colombia,1993,38.9
Colombia,1992,38.3
Colombia,1991,37.9
Colombia,1990,37
Colombia,1989,36
Colombia,1988,35.1
Colombia,1987,34.1
Colombia,1986,33.1
Colombia,1985,32
Comoros,2006,40
Comoros,2005,40
Comoros,2004,40.3
Comoros,2003,40
Comoros,2002,40.2
Comoros,2001,40.4
Comoros,2000,40.4
Comoros,1999,40.6
Comoros,1998,41.1
Comoros,1997,41.4
Comoros,1996,41.3
Comoros,1995,41.6
Comoros,1994,41.6
Comoros,1993,41.9
Comoros,1992,42.3
Comoros,1991,42.6
Comoros,1990,42.8
Comoros,1989,42.6
Comoros,1988,42.8
Comoros,1987,43.1
Comoros,1986,43.4
Comoros,1985,42.9
Congo,2006,40.1
Congo,2005,40.2
Congo,2004,40.3
Congo,2003,40.5
Congo,2002,40.6
Congo,2001,40.6
Congo,2000,40.6
Congo,1999,40.7
Congo,1998,40.7
Congo,1997,41.5
Congo,1996,40.8
Congo,1995,40.9
Congo,1994,40.9
Congo,1993,40.9
Congo,1992,40.9
Congo,1991,41.2
Congo,1990,41.3
Congo,1989,41.6
Congo,1988,41.6
Congo,1987,41.7
Congo,1986,41.7
Congo,1985,41.7
Congo Dem. Rep.,2006,41.4
Congo Dem. Rep.,2005,41.4
Congo Dem. Rep.,2004,41.4
Congo Dem. Rep.,2003,41.3
Congo Dem. Rep.,2002,41.4
Congo Dem. Rep.,2001,41.5
Congo Dem. Rep.,2000,41.4
Congo Dem. Rep.,1999,41.5
Congo Dem. Rep.,1998,41.5
Congo Dem. Rep.,1997,41.5
Congo Dem. Rep.,1996,41.9
Congo Dem. Rep.,1995,41.9
Congo Dem. Rep.,1994,41.4
Congo Dem. Rep.,1993,41.5
Congo Dem. Rep.,1992,41.5
Congo Dem. Rep.,1991,41.5
Congo Dem. Rep.,1990,41.6
Congo Dem. Rep.,1989,41.6
Congo Dem. Rep.,1988,41.6
Congo Dem. Rep.,1987,41.4
Congo Dem. Rep.,1986,41.5
Congo Dem. Rep.,1985,41.7
Costa Rica,2006,35.8
Costa Rica,2005,35.1
Costa Rica,2004,34.5
Costa Rica,2003,33.5
Costa Rica,2002,33.5
Costa Rica,2001,33.6
Costa Rica,2000,30.9
Costa Rica,1999,31.6
Costa Rica,1998,31.6
Costa Rica,1997,30.4
Costa Rica,1996,29
Costa Rica,1995,29.5
Costa Rica,1994,29.2
Costa Rica,1993,28.6
Costa Rica,1992,28.3
Costa Rica,1991,28.3
Costa Rica,1990,27.6
Costa Rica,1989,27.2
Costa Rica,1988,27
Costa Rica,1987,26
Costa Rica,1986,25.3
Costa Rica,1985,24.8
C̫te d�۪Ivoire,2006,29.3
C̫te d�۪Ivoire,2005,29.3
C̫te d�۪Ivoire,2004,29.4
C̫te d�۪Ivoire,2003,29
C̫te d�۪Ivoire,2002,29.1
