Slovenia,2005,18,18,x,x,x,x,x,x,x,x,46.3,105,372
Slovenia,2006,18,18,x,x,x,x,x,x,x,x,46.2,x,x
Slovenia,2011,18,18,99.89812,99.80532,x,x,0.5,0.1,30.7,33.2,x,x,x
South Africa,1980,18,18,84.97325648,85.34620182,x,x,5.6,0.9,25.7,27.8,x,x,x
South Africa,1985,18,18,x,x,x,x,5.2,0.9,26.1,27.9,42.4,101.1,x
South Africa,1986,18,18,x,x,x,x,x,x,x,x,42.1,x,x
South Africa,1987,18,18,x,x,x,x,x,x,x,x,42,x,x
South Africa,1988,18,18,x,x,x,x,x,x,x,x,41.9,x,x
South Africa,1989,18,18,x,x,48.4,49.7,x,x,x,x,41.8,x,x
South Africa,1990,18,18,x,x,x,x,x,x,x,x,41.6,102.1,x
South Africa,1991,18,18,x,x,x,x,x,x,x,x,41.2,100.2,x
South Africa,1992,18,18,x,x,x,x,x,x,x,x,40.9,x,x
South Africa,1993,18,18,x,x,x,x,x,x,x,x,40.6,x,x
South Africa,1994,18,18,x,x,x,x,x,x,x,x,40.3,x,x
South Africa,1995,18,18,x,x,x,x,x,x,x,x,40.1,103.1,x
South Africa,1996,18,18,93.90514991,93.49841007,x,x,3.4,0.8,27.9,30.3,39.9,108,x
South Africa,1997,18,18,x,x,x,x,x,x,x,x,39.7,107.6,x
South Africa,1998,18,18,x,x,55.1,56.3,x,x,x,x,39.4,107.2,x
South Africa,1999,18,18,x,x,x,x,x,x,x,x,39.1,106.8,x
South Africa,2000,18,18,x,x,x,x,x,x,x,x,38.9,103.5,x
South Africa,2001,18,18,x,x,x,x,x,x,x,x,38.8,107.8,x
South Africa,2002,18,18,x,x,x,x,x,x,x,x,38.7,107.8,x
South Africa,2003,18,18,x,x,x,x,4.4,2.2,28,30.6,38.6,109.6,x
South Africa,2004,18,18,x,x,59.8,59.9,x,x,x,x,38.3,102.7,x
South Africa,2005,18,18,x,x,x,x,x,x,x,x,38.1,103.6,x
South Africa,2006,18,18,x,x,x,x,x,x,x,x,38,x,x
South Africa,2007,18,18,98.09211403,97.04517982,x,x,x,x,x,x,x,x,x
South Africa,2011,18,18,98.78257297,98.40523501,x,x,3.4,0.7,30.6,33,x,x,x
Spain,1970,18,18,x,x,x,x,3.1,0.6,23.7,27.5,x,x,x
Spain,1977,18,18,x,x,18.6,47.1,x,x,x,x,x,x,x
Spain,1981,18,18,98.6419492,98.64133357,x,x,5.6,1.8,23.1,26,x,x,x
Spain,1985,18,18,x,x,38,59.4,x,x,x,x,29.9,103.8,x
Spain,1986,18,18,x,x,x,x,x,x,x,x,30.3,103.8,26731
Spain,1987,18,18,x,x,x,x,x,x,x,x,32.5,103.9,25435
Spain,1988,18,18,x,x,x,x,x,x,x,x,33.7,104,24446
Spain,1989,18,18,x,x,x,x,x,x,x,x,33.9,104,21349
Spain,1990,18,18,x,x,x,x,x,x,x,x,34.4,104.1,19284
Spain,1991,18,18,99.56967946,99.54004999,x,x,2.4,0.7,26,28.4,34.8,104.2,17875
Spain,1992,18,18,x,x,x,x,x,x,x,x,35.6,104.2,16347
Spain,1993,18,18,x,x,x,x,x,x,x,x,36.3,104.2,14783
Spain,1994,18,18,x,x,x,x,x,x,x,x,37.1,104.2,13140
Spain,1995,18,18,x,x,67.4,81.1,x,x,x,x,37.7,104.2,11981
Spain,1996,18,18,x,x,x,x,x,x,x,x,38,104.2,11174
Spain,1997,18,18,x,x,x,x,x,x,x,x,38.5,104.2,11264
Spain,1998,18,18,x,x,x,x,x,x,x,x,38.6,104.2,10901
Spain,1999,18,18,x,x,66,71.7,x,x,x,x,38.9,104.3,x
Spain,2000,18,18,x,x,x,x,x,x,x,x,39.5,104.1,x
Spain,2001,18,18,x,x,x,x,1.2,0.4,29.3,31.6,39,104,x
Spain,2002,18,18,x,x,x,x,x,x,x,x,39.7,103.9,x
Spain,2003,18,18,x,x,x,x,x,x,x,x,40.4,103.6,x
Spain,2004,18,18,x,x,x,x,x,x,x,x,40.6,103.4,x
Spain,2005,18,18,99.53779475,99.5716902,x,x,x,x,x,x,40.9,103,x
Spain,2006,18,18,x,x,62.3,65.7,x,x,x,x,41.2,x,x
Spain,2007,18,18,99.55810871,99.5800084,x,x,x,x,x,x,x,x,x
Spain,2008,18,18,99.56430812,99.52782032,x,x,x,x,x,x,x,x,x
Spain,2009,18,18,99.55732019,99.63875348,x,x,x,x,x,x,x,x,x
Spain,2010,18,18,99.59463173,99.50677069,x,x,x,x,x,x,x,x,x
Sri Lanka,1971,18,18,x,x,x,x,10.6,0.6,23.5,28.1,x,x,x
Sri Lanka,1975,18,18,x,x,19.7,43.2,x,x,x,x,x,x,x
Sri Lanka,1977,18,18,x,x,26.9,48.6,x,x,x,x,x,x,x
Sri Lanka,1981,18,18,90.19226616,91.87976546,33.7,47.7,9.9,1,24.4,27.9,x,x,x
Sri Lanka,1982,18,18,x,x,31.9,57.8,x,x,x,x,x,x,x
Sri Lanka,1985,18,18,x,x,x,x,x,x,x,x,30.9,96.7,29754
Sri Lanka,1986,18,18,x,x,x,x,x,x,x,x,30.4,96.2,28866
Sri Lanka,1987,18,18,x,x,40.6,61.7,6.9,x,25,x,31.9,96.2,28038
Sri Lanka,1988,18,18,x,x,x,x,x,x,x,x,33.3,96.2,25817
Sri Lanka,1989,18,18,x,x,x,x,x,x,x,x,34.7,96.2,28569
Sri Lanka,1990,18,18,x,x,x,x,x,x,x,x,36.1,98,x
Sri Lanka,1991,18,18,x,x,x,x,x,x,x,x,34.6,x,26201
Sri Lanka,1992,18,18,x,x,x,x,x,x,x,x,33.1,x,x
Sri Lanka,1993,18,18,x,x,43.7,66.1,x,x,x,x,33.2,x,x
Sri Lanka,1994,18,18,x,x,x,x,x,x,x,x,33.4,96.2,x
Sri Lanka,1995,18,18,x,x,x,x,x,x,x,x,32.7,99,28495
Sri Lanka,1996,18,18,x,x,x,x,x,x,x,x,32.3,96.2,28410
Sri Lanka,1997,18,18,x,x,x,x,x,x,x,x,31.8,96.2,x
Sri Lanka,1998,18,18,x,x,x,x,x,x,x,x,34.9,96.2,x
Sri Lanka,1999,18,18,x,x,x,x,x,x,x,x,33.1,96.2,x
Sri Lanka,2000,18,18,x,x,49.6,70,x,x,x,x,33.1,100.5,x
Sri Lanka,2001,18,18,95.58863269,95.06528849,x,x,10.8,1.8,23.8,27.6,33,102.1,27633
Sri Lanka,2002,18,18,x,x,x,x,x,x,x,x,32.8,102.1,x
Sri Lanka,2003,18,18,x,x,x,x,x,x,x,x,32.7,x,x
Sri Lanka,2004,18,18,x,x,x,x,x,x,x,x,32.4,x,x
Sri Lanka,2005,18,18,x,x,x,x,x,x,x,x,32.4,102.3,x
Sri Lanka,2006,18,18,97.93921435,97.0270818,52.7,68,x,x,x,x,32.4,x,x
Sri Lanka,2007,18,18,x,x,x,x,9.2,x,23.6,x,x,x,x
Sri Lanka,2008,18,18,97.98180225,97.33250608,x,x,x,x,x,x,x,x,x
Sri Lanka,2010,18,18,98.58897215,97.68653757,x,x,x,x,x,x,x,x,x
Suriname,1964,20,20,x,x,x,x,19.8,2.8,18.6,23.6,x,x,x
Suriname,1985,20,20,x,x,x,x,x,x,x,x,31.4,100.5,1899
Suriname,1986,20,20,x,x,x,x,x,x,x,x,32.8,x,1711
Suriname,1987,20,20,x,x,x,x,x,x,x,x,33.3,x,x
Suriname,1988,20,20,x,x,x,x,x,x,x,x,34.6,x,1500
Suriname,1989,20,20,x,x,x,x,x,x,x,x,35.3,x,1755
Suriname,1990,20,20,x,x,x,x,x,x,x,x,35.8,100,1634
Suriname,1991,20,20,x,x,x,x,x,x,x,x,35.3,99.8,1553
Suriname,1992,20,20,x,x,46.6,48,x,x,x,x,35,99.6,1701
Suriname,1993,20,20,x,x,x,x,x,x,x,x,33.3,x,1854
Suriname,1994,20,20,x,x,x,x,x,x,x,x,33.6,x,1468
Suriname,1995,20,20,x,x,x,x,x,x,x,x,34.3,99.6,1438
Suriname,1996,20,20,x,x,x,x,x,x,x,x,34.3,x,1561
Suriname,1997,20,20,x,x,x,x,x,x,x,x,35.3,x,1858
Suriname,1998,20,20,x,x,x,x,x,x,x,x,36.2,x,1526
Suriname,1999,20,20,x,x,x,x,x,x,x,x,36.6,x,1466
Suriname,2000,20,20,x,x,40.6,42.1,x,x,x,x,36.6,99.5,1547
Suriname,2001,20,20,x,x,x,x,x,x,x,x,36.7,x,1679
Suriname,2002,20,20,x,x,x,x,x,x,x,x,36.7,x,1729
Suriname,2003,20,20,x,x,x,x,x,x,x,x,36.8,98.9,1511
Suriname,2004,20,20,94.13903628,95.61588309,x,x,3.4,0.7,28.8,31.8,34.6,98.4,1526
Suriname,2005,20,20,x,x,x,x,x,x,x,x,34.8,99.7,1435
Suriname,2006,20,20,x,x,45,45.6,x,x,x,x,35,x,x
Suriname,2008,20,20,99.41641892,99.37585629,x,x,x,x,x,x,x,x,x
Suriname,2010,20,20,98.80215427,97.97273475,x,x,x,x,x,x,x,x,x
Sweden,1970,18,18,x,x,x,x,2.3,0.2,23.7,26.2,x,x,x
Sweden,1981,18,18,x,x,72,78,x,x,x,x,x,x,x
Sweden,1985,18,18,x,x,x,x,0.5,0.1,29.6,32.1,47.3,102.5,3137
Sweden,1986,18,18,x,x,x,x,x,x,x,x,47.3,102.5,3171
Sweden,1987,18,18,x,x,x,x,x,x,x,x,47.5,102.6,3000
Sweden,1988,18,18,x,x,x,x,x,x,x,x,47.6,102.6,3114
Sweden,1989,18,18,x,x,x,x,x,x,x,x,47.7,102.5,3483
Sweden,1990,18,18,x,x,x,x,x,x,x,x,47.7,102.4,3877
Sweden,1991,18,18,x,x,x,x,x,x,x,x,47.6,102.4,3564
Sweden,1992,18,18,x,x,x,x,x,x,x,x,47.6,102.4,3148
Sweden,1993,18,18,x,x,x,x,x,x,x,x,47.5,102.4,2850
Sweden,1994,18,18,x,x,x,x,x,x,x,x,47.3,102.4,2416
Sweden,1995,18,18,x,x,x,x,0.5,0.1,31.3,33.6,47.4,102.4,2138
Sweden,1996,18,18,x,x,64.8,75.2,x,x,x,x,47.5,102.4,1905
Sweden,1997,18,18,x,x,x,x,x,x,x,x,47.2,102.4,1226
Sweden,1998,18,18,x,x,x,x,x,x,x,x,46.9,102.4,1146
Sweden,1999,18,18,x,x,x,x,x,x,x,x,47.1,102.3,1210
Sweden,2000,18,18,x,x,x,x,x,x,x,x,47.3,102.2,x
Sweden,2001,18,18,x,x,x,x,x,x,x,x,47.6,102.2,1656
Sweden,2002,18,18,x,x,x,x,x,x,x,x,47.6,102,1691
Sweden,2003,18,18,x,x,x,x,0.5,0.1,32.4,34.5,47.7,101.9,x
Sweden,2004,18,18,x,x,x,x,x,x,x,x,47.4,101.8,1604
Sweden,2005,18,18,x,x,x,x,x,x,x,x,47.4,101.7,1681
Sweden,2006,18,18,x,x,x,x,x,x,x,x,47.4,x,x
Sweden,2010,18,18,x,x,x,x,0.5,0.1,31.4,33.5,x,x,x
Switzerland,1970,18,18,x,x,x,x,3.7,0.3,22.6,26,x,x,x
Switzerland,1980,18,18,x,x,64.9,71.2,1.6,0.2,25,27.9,x,x,x
Switzerland,1985,18,18,x,x,x,x,x,x,x,x,38.9,105.2,1568
Switzerland,1986,18,18,x,x,x,x,x,x,x,x,39.2,105.1,1502
Switzerland,1987,18,18,x,x,x,x,x,x,x,x,39.5,105.1,1373
Switzerland,1988,18,18,x,x,x,x,x,x,x,x,39.7,105,1465
Switzerland,1989,18,18,x,x,x,x,x,x,x,x,40,104.9,1425
Switzerland,1990,18,18,x,x,x,x,x,x,x,x,40.4,102.7,1438
Switzerland,1991,18,18,x,x,x,x,x,x,x,x,41,104.8,1606
Switzerland,1992,18,18,x,x,x,x,x,x,x,x,41.4,104.7,1432
Switzerland,1993,18,18,x,x,x,x,x,x,x,x,41.9,104.7,1306
Switzerland,1994,18,18,x,x,x,x,x,x,x,x,42.4,104.7,1150
Switzerland,1995,18,18,x,x,77.5,82,1.4,0.2,27.5,30.2,42.9,104.6,1068
Switzerland,1996,18,18,x,x,x,x,x,x,x,x,43.4,104.8,1103
Switzerland,1997,18,18,x,x,x,x,x,x,x,x,43.7,104.8,1101
Switzerland,1998,18,18,x,x,x,x,x,x,x,x,44.1,104.8,1106
Switzerland,1999,18,18,x,x,x,x,x,x,x,x,44.2,104.7,1185
Switzerland,2000,18,18,x,x,x,x,x,x,x,x,44.5,104.5,1208
Switzerland,2001,18,18,x,x,x,x,x,x,x,x,44.9,104.7,1146
Switzerland,2002,18,18,x,x,x,x,x,x,x,x,45.3,104.6,1105
Switzerland,2003,18,18,x,x,x,x,x,x,x,x,45.4,104.5,1086
Switzerland,2004,18,18,x,x,x,x,x,x,x,x,46,104.3,1084
Switzerland,2005,18,18,x,x,x,x,0.7,0.1,29.5,32.4,46.3,105.1,1091
Switzerland,2006,18,18,x,x,x,x,x,x,x,x,46.6,x,x
Switzerland,2009,18,18,x,x,x,x,0.7,0.1,29.8,32.7,x,x,x
Tanzania,1985,18,18,x,x,x,x,x,x,x,x,50.2,102.2,x
Tanzania,1986,18,18,x,x,x,x,x,x,x,x,50.2,x,x
Tanzania,1987,18,18,x,x,x,x,x,x,x,x,50.2,x,x
Tanzania,1988,18,18,48.1,71.4,x,x,x,x,x,x,50.2,106.2,x
Tanzania,1989,18,18,x,x,x,x,x,x,x,x,50.2,x,x
Tanzania,1990,18,18,x,x,x,x,x,x,x,x,50.2,101.9,x
Tanzania,1991,18,18,x,x,x,x,x,x,x,x,50.2,x,x
Tanzania,1992,18,18,x,x,x,x,x,x,x,x,50.1,x,x
Tanzania,1993,18,18,x,x,x,x,x,x,x,x,50.1,x,x
Tanzania,1994,18,18,x,x,x,x,x,x,x,x,50,x,x
Tanzania,1995,18,18,x,x,x,x,x,x,x,x,50,101.9,x
Tanzania,1996,18,18,x,x,x,x,x,x,x,x,50,x,x
Tanzania,1997,18,18,x,x,x,x,x,x,x,x,49.9,x,x
Tanzania,1998,18,18,x,x,x,x,x,x,x,x,49.9,x,x
Tanzania,1999,18,18,x,x,x,x,x,x,x,x,49.9,x,x
Tanzania,2000,18,18,x,x,x,x,x,x,x,x,49.9,101.7,x
Tanzania,2001,18,18,x,x,x,x,x,x,x,x,49.9,x,x
Tanzania,2002,18,18,62.2,77.5,x,x,x,x,x,x,49.9,104.7,x
Tanzania,2003,18,18,x,x,x,x,x,x,x,x,49.8,x,x
Tanzania,2004,18,18,x,x,x,x,x,x,x,x,49.7,x,x
Tanzania,2005,18,18,x,x,x,x,x,x,x,x,49.7,101.2,x
Tanzania,2006,18,18,x,x,x,x,x,x,x,x,49.6,x,x
Thailand,1970,17,17,x,x,14.8,14.8,18.9,3.7,22,24.7,x,x,x
Thailand,1973,17,17,x,x,25.7,26.3,x,x,x,x,x,x,x
Thailand,1975,17,17,x,x,33.9,36.7,x,x,x,x,x,x,x
Thailand,1978,17,17,x,x,49.3,53.4,x,x,x,x,x,x,x
Thailand,1980,17,17,96.17220362,97.57081505,x,x,16.7,4.2,22.8,24.9,x,x,x
Thailand,1981,17,17,x,x,56.3,59,x,x,x,x,x,x,x
Thailand,1984,17,17,x,x,62,64.6,x,x,x,x,x,x,x
Thailand,1985,17,17,x,x,x,x,x,x,x,x,46.8,100.9,x
Thailand,1986,17,17,x,x,x,x,x,x,x,x,46.9,99.5,x
Thailand,1987,17,17,x,x,68.3,70.5,x,x,x,x,46.9,99.5,x
Thailand,1988,17,17,x,x,x,x,x,x,x,x,47,99.5,x
Thailand,1989,17,17,x,x,64.2,66.2,x,x,x,x,46.9,99.5,x
Thailand,1990,17,17,x,x,x,x,14.7,4,23.5,26,46.8,101.6,x
Thailand,1991,17,17,x,x,x,x,x,x,x,x,46.3,99.9,x
Thailand,1992,17,17,x,x,x,x,x,x,x,x,45.7,100,x
Thailand,1993,17,17,x,x,72.2,73.9,x,x,x,x,45.1,100,x
Thailand,1994,17,17,x,x,x,x,x,x,x,x,44.3,100.1,x
Thailand,1995,17,17,x,x,73.8,75.2,x,x,x,x,45,102.2,x
Thailand,1996,17,17,x,x,x,x,x,x,x,x,45.7,100.3,x
Thailand,1997,17,17,x,x,69.8,72.2,x,x,x,x,45.9,100.4,x
Thailand,1998,17,17,x,x,x,x,x,x,x,x,45.6,100.5,x
Thailand,1999,17,17,x,x,x,x,x,x,x,x,45.6,100.5,x
Thailand,2000,17,17,97.97538629,98.09989085,x,x,11.2,3.4,24.1,27.4,45.9,103.5,x
Thailand,2001,17,17,x,x,76.1,77.8,x,x,x,x,45.7,100.7,x
Thailand,2002,17,17,x,x,x,x,x,x,x,x,45.8,100.7,x
Thailand,2003,17,17,x,x,x,x,x,x,x,x,45.9,100.8,x
Thailand,2004,17,17,x,x,x,x,x,x,x,x,46.5,103.3,x
Thailand,2005,17,17,97.87892989,98.21680556,70.1,71.5,x,x,x,x,46.8,105,x
Thailand,2006,17,17,x,x,79.8,81.1,x,x,x,x,47,x,x
Thailand,2009,17,17,x,x,77.5,79.6,x,x,x,x,x,x,x
Togo,1970,17,20,x,x,x,x,44.6,2.3,18.3,26,x,x,x
Togo,1985,17,20,x,x,x,x,x,x,x,x,38.7,102.7,x
Togo,1986,17,20,x,x,x,x,x,x,x,x,38.6,x,x
Togo,1987,17,20,x,x,x,x,x,x,x,x,38.6,x,x
Togo,1988,17,20,x,x,3.1,33.9,27.2,x,20.3,x,38.6,x,x
Togo,1989,17,20,x,x,x,x,x,x,x,x,38.6,x,x
Togo,1990,17,20,x,x,x,x,x,x,x,x,38.5,102.5,x
Togo,1991,17,20,x,x,x,x,x,x,x,x,38.4,x,x
Togo,1992,17,20,x,x,x,x,x,x,x,x,38.2,x,x
Togo,1993,17,20,x,x,x,x,x,x,x,x,38,x,x
Togo,1994,17,20,x,x,x,x,x,x,x,x,38,105.1,x
Togo,1995,17,20,x,x,x,x,x,x,x,x,37.9,102.3,x
Togo,1996,17,20,x,x,x,x,x,x,x,x,37.8,x,x
Togo,1997,17,20,x,x,x,x,x,x,x,x,37.7,x,x
Togo,1998,17,20,x,x,7,23.5,19.9,2.4,21.3,27,37.5,x,x
Togo,1999,17,20,x,x,x,x,x,x,x,x,37.4,x,x
Togo,2000,17,20,63.55485232,83.78623188,9.3,25.7,x,x,x,x,37.2,102.3,x
Togo,2001,17,20,x,x,x,x,x,x,x,x,37.1,x,x
Togo,2002,17,20,x,x,x,x,x,x,x,x,37,x,x
Togo,2003,17,20,x,x,x,x,x,x,x,x,36.8,x,x
Togo,2004,17,20,x,x,x,x,x,x,x,x,36.8,x,x
Togo,2005,17,20,x,x,x,x,x,x,x,x,36.7,102.2,x
Togo,2006,17,20,76.45293697,84.85531785,11.1,16.8,x,x,x,x,36.7,x,x
Togo,2009,17,20,74.55535452,87.62799964,x,x,x,x,x,x,x,x,x
Togo,2010,17,20,x,x,13.2,15.2,x,x,x,x,x,x,x
Togo,2011,17,20,79.88590713,86.91667539,x,x,x,x,x,x,x,x,x
Trinidad and Tobago,1970,18,18,x,x,x,x,6.8,0.7,24,27.4,x,x,x
Trinidad and Tobago,1971,18,18,x,x,36.5,43.6,x,x,x,x,x,x,x
Trinidad and Tobago,1977,18,18,x,x,53.4,60.2,x,x,x,x,x,x,x
Trinidad and Tobago,1980,18,18,99.21940224,99.19503606,x,x,11.5,1.3,25.3,28.1,x,x,x
Trinidad and Tobago,1985,18,18,x,x,x,x,x,x,x,x,34.8,100.6,4868
Trinidad and Tobago,1986,18,18,x,x,x,x,x,x,x,x,35.5,99.5,4333
Trinidad and Tobago,1987,18,18,x,x,44.4,52.7,24.6,x,21.1,x,35.7,100.3,3816
Trinidad and Tobago,1988,18,18,x,x,x,x,x,x,x,x,36.3,98.8,3468
Trinidad and Tobago,1989,18,18,x,x,x,x,x,x,x,x,36.2,100.1,3494
Trinidad and Tobago,1990,18,18,x,x,x,x,9,1.3,26.8,29.8,36.9,101.9,3400
Trinidad and Tobago,1991,18,18,x,x,x,x,x,x,x,x,38.5,99.4,3276
Trinidad and Tobago,1992,18,18,x,x,x,x,x,x,x,x,38.4,97.9,3339
Trinidad and Tobago,1993,18,18,x,x,x,x,x,x,x,x,38.4,98.2,2977
Trinidad and Tobago,1994,18,18,x,x,x,x,x,x,x,x,38.4,98.4,2650
Trinidad and Tobago,1995,18,18,x,x,x,x,x,x,x,x,38.7,102.4,2637
Trinidad and Tobago,1996,18,18,x,x,x,x,x,x,x,x,40,98.9,x
Trinidad and Tobago,1997,18,18,x,x,x,x,x,x,x,x,39.8,100.3,2625
Trinidad and Tobago,1998,18,18,x,x,x,x,x,x,x,x,39.7,100.2,x
Trinidad and Tobago,1999,18,18,x,x,x,x,x,x,x,x,39.8,100.3,x
Trinidad and Tobago,2000,18,18,x,x,33.2,38.2,2.6,0.4,28.1,31.4,39.5,102.9,x
Trinidad and Tobago,2001,18,18,x,x,x,x,x,x,x,x,39.9,99.4,x
Trinidad and Tobago,2002,18,18,x,x,x,x,x,x,x,x,40.3,99.4,2405
Trinidad and Tobago,2003,18,18,x,x,x,x,x,x,x,x,40.8,99.8,x
Trinidad and Tobago,2004,18,18,99.49171,99.4852,x,x,x,x,x,x,39.1,x,2310
Trinidad and Tobago,2005,18,18,x,x,x,x,x,x,x,x,39.2,103.3,2014
Trinidad and Tobago,2006,18,18,x,x,37.7,42.5,x,x,x,x,39.2,x,x
Trinidad and Tobago,2011,18,18,99.57594,99.55965,x,x,x,x,x,x,x,x,x
Tunisia,1975,20,20,x,x,x,x,10.6,0,22.6,27.1,x,x,x
Tunisia,1978,20,20,x,x,24.7,31.4,x,x,x,x,x,x,x
Tunisia,1983,20,20,x,x,34.2,41.1,x,x,x,x,x,x,x
Tunisia,1984,20,20,74.28412226,85.74456952,x,x,6.7,0,24.3,28.1,x,x,x
Tunisia,1985,20,20,x,x,x,x,x,x,x,x,20.1,97.6,10940
Tunisia,1986,20,20,x,x,x,x,x,x,x,x,20.5,96.3,9942
Tunisia,1987,20,20,x,x,x,x,x,x,x,x,20.7,96.2,8508
Tunisia,1988,20,20,x,x,40.4,49.8,4.4,x,23.7,x,21,95.8,7647
Tunisia,1989,20,20,x,x,x,x,x,x,x,x,21.3,97.1,6265
Tunisia,1990,20,20,x,x,x,x,x,x,x,x,21.6,97.9,x
Tunisia,1991,20,20,x,x,x,x,x,x,x,x,22,x,x
Tunisia,1992,20,20,x,x,x,x,x,x,x,x,22.3,x,7015
Tunisia,1993,20,20,x,x,x,x,x,x,x,x,22.7,97.8,7121
Tunisia,1994,20,20,75.08439,90.37918,x,x,3,0,26.6,30.3,23.1,97.9,6155
Tunisia,1995,20,20,x,x,51,60,x,x,x,x,23.4,98.1,5489
Tunisia,1996,20,20,x,x,x,x,x,x,x,x,23.8,98,x
Tunisia,1997,20,20,x,x,x,x,x,x,x,x,24.3,98.3,4091
Tunisia,1998,20,20,x,x,x,x,x,x,x,x,24.7,98.2,3650
Tunisia,1999,20,20,x,x,x,x,x,x,x,x,25.1,x,x
Tunisia,2000,20,20,x,x,56.7,65.5,x,x,x,x,25.5,98.3,x
Tunisia,2001,20,20,x,x,53.1,62.6,x,x,x,x,25.9,x,x
Tunisia,2002,20,20,x,x,x,x,x,x,x,x,26.3,x,x
Tunisia,2003,20,20,x,x,x,x,x,x,x,x,26.7,x,x
Tunisia,2004,20,20,94.33898305,96.39501438,x,x,2.1,0,28.7,32.6,27.2,x,x
Tunisia,2005,20,20,x,x,x,x,x,x,x,x,27.7,98.6,x
Tunisia,2006,20,20,x,x,51.5,60.2,x,x,x,x,28.1,x,x
Tunisia,2007,20,20,94.72457125,97.83990688,x,x,x,x,x,x,x,x,x
Tunisia,2008,20,20,96.79425729,98.13430508,x,x,x,x,x,x,x,x,x
Tunisia,2010,20,20,96.09355991,98.21085292,x,x,x,x,x,x,x,x,x
Turkey,1963,17,17,x,x,6.7,22.1,x,x,x,x,x,x,x
Turkey,1968,17,17,x,x,9.3,31.6,x,x,x,x,x,x,x
Turkey,1970,17,17,x,x,x,x,19.8,7.6,20.3,23.9,x,x,x
Turkey,1973,17,17,x,x,11.4,36.8,x,x,x,x,x,x,x
Turkey,1975,17,17,68.25334938,90.75405297,x,x,x,x,x,x,x,x,x
Turkey,1978,17,17,x,x,17.8,50.4,x,x,x,x,x,x,x
Turkey,1980,17,17,84.69107924,93.62197998,x,x,x,x,x,x,x,x,x
Turkey,1983,17,17,x,x,22.4,50.6,x,x,x,x,x,x,x
Turkey,1985,17,17,85.96097276,95.68403914,x,x,15.8,5.2,21.5,24.6,31.3,97.5,x
Turkey,1986,17,17,x,x,x,x,x,x,x,x,30.6,x,x
Turkey,1987,17,17,x,x,x,x,x,x,x,x,29.8,x,x
Turkey,1988,17,17,x,x,31.1,63.4,x,x,x,x,29.1,x,x
Turkey,1989,17,17,x,x,x,x,x,x,x,x,30.3,x,x
Turkey,1990,17,17,92.54366013,96.57076598,x,x,15.2,4.3,22,25,29.4,97.7,x
Turkey,1991,17,17,x,x,x,x,x,x,x,x,29.5,x,x
Turkey,1992,17,17,x,x,x,x,x,x,x,x,28.7,x,x
Turkey,1993,17,17,x,x,34.5,62.6,x,x,x,x,25.2,x,x
Turkey,1994,17,17,x,x,x,x,x,x,x,x,28.1,x,x
Turkey,1995,17,17,x,x,x,x,x,x,x,x,28.1,97.9,x
Turkey,1996,17,17,x,x,x,x,x,x,x,x,27.9,97.8,x
Turkey,1997,17,17,x,x,x,x,x,x,x,x,26.9,97.8,x
Turkey,1998,17,17,x,x,37.7,63.9,x,x,x,x,27.3,97.9,x
Turkey,1999,17,17,x,x,x,x,x,x,x,x,28,97.9,x
Turkey,2000,17,17,x,x,x,x,12.9,2.2,23.1,26.1,26.2,98.2,x
Turkey,2001,17,17,x,x,x,x,x,x,x,x,26.9,98,x
Turkey,2002,17,17,x,x,x,x,x,x,x,x,27.8,101.9,x
Turkey,2003,17,17,x,x,42.5,71,x,x,x,x,27.2,101.9,x
Turkey,2004,17,17,93.29501916,98.02444333,x,x,x,x,x,x,26.4,101.8,x
Turkey,2005,17,17,96.11855461,98.36092715,x,x,x,x,x,x,26.5,98.5,x
Turkey,2006,17,17,94.11953728,98.36595745,x,x,x,x,x,x,26.5,x,x
Turkey,2007,17,17,96.36234584,98.58455882,x,x,x,x,x,x,x,x,x
Turkey,2008,17,17,x,x,46,73,9.8,x,24.2,x,x,x,x
Turkey,2009,17,17,96.5701932,99.01895668,x,x,x,x,x,x,x,x,x
Turkey,2010,17,17,98.22458535,99.21415988,x,x,x,x,x,x,x,x,x
Turkey,2011,17,17,97.93629909,99.44670284,x,x,x,x,x,x,x,x,x
Uganda,1969,16,18,x,x,x,x,49.7,7.3,17.7,23.9,x,x,x
Uganda,1985,16,18,x,x,x,x,x,x,x,x,47.1,100.9,x
Uganda,1986,16,18,x,x,x,x,x,x,x,x,47.1,x,x
Uganda,1987,16,18,x,x,x,x,x,x,x,x,47.1,x,x
Uganda,1988,16,18,x,x,x,x,40.8,x,19,x,47.2,x,x
Uganda,1989,16,18,x,x,2.5,4.9,x,x,x,x,47.2,x,x
Uganda,1990,16,18,x,x,x,x,x,x,x,x,47.3,100.8,x
Uganda,1991,16,18,63.12382748,77.22388361,x,x,39.3,6.7,19.4,23.7,47.3,103.7,x
Uganda,1992,16,18,x,x,x,x,x,x,x,x,47.4,x,x
Uganda,1993,16,18,x,x,x,x,x,x,x,x,47.5,x,x
Uganda,1994,16,18,x,x,x,x,x,x,x,x,47.6,x,x
Uganda,1995,16,18,x,x,7.8,14.8,x,x,x,x,47.8,100.9,x
Uganda,1996,16,18,x,x,x,x,x,x,x,x,47.9,102.5,x
Uganda,1997,16,18,x,x,x,x,x,x,x,x,47.9,x,x
Uganda,1998,16,18,x,x,x,x,x,x,x,x,48,x,x
Uganda,1999,16,18,x,x,x,x,x,x,x,x,48,x,x
