Belarus,2003,18.0,18.0,99.82621112,99.77425522,53.22,68.16,5.38,0.88,23.52,26.0,49.2,113.5,0.00182760606642,0
Belarus,2004,18.0,18.0,99.82571151,99.77860046,54.61,70.38,5.15,0.85,23.7,26.15,49.3,113.7,0.00171163867979,0
Belarus,2006,18.0,18.0,99.8247123,99.78729093,57.39,74.59,4.69,0.79,24.06,26.45,49.4,100.0,0.00160560638505,0
Belgium,1966,18.0,18.0,99.0,99.0,10.8,72.0,7.546153846,1.092307692,20.44615385,23.2974359,33.602857142,98.648,0.00228079224262,1
Belgium,1970,18.0,18.0,99.0,99.0,25.64,78.0,6.9,1.0,21.4,24.2,31.81142857,98.548,0.00224084457953,6
Belgium,1976,18.0,18.0,99.0,99.0,47.9,87.0,6.027272727,0.836363636,21.94545455,24.52727273,34.859047618,99.76,0.00205855315747,0
Belgium,1981,18.0,18.0,99.0,99.0,60.65,82.0,5.3,0.7,22.4,24.8,36.71904762,99.0,0.00145730136715,5
Belgium,1982,18.0,18.0,99.0,99.0,63.2,81.0,5.02,0.66,22.67,25.07,37.01428571,99.0,0.00131320530588,5
Belgium,1986,18.0,18.0,99.0,99.0,67.64,79.96,3.9,0.5,23.75,26.15,38.3,104.8,0.000835010854549,5
Belgium,1987,18.0,18.0,99.0,99.0,68.75,79.7,3.62,0.46,24.02,26.42,38.5,104.8,0.00077523659306,4
Belgium,1992,18.0,18.0,99.0,99.0,74.3,78.4,2.35,0.28,25.43,27.84,40.3,104.5,0.000702044790652,4
Belgium,1995,18.0,18.0,99.0,99.0,62.6,65.26,1.9,0.22,26.42,28.86,41.3,104.5,0.000584097476401,5
Bhutan,2005,18.0,18.0,74.40520688,80.04192495,34.05714286,48.15,16.3,4.1,21.8,25.4,33.3,90.0,0.00570944736842,8
Botswana,2001,21.0,21.0,93.67318026,91.05276583,43.2375,45.45,5.3,1.2,26.4,30.9,42.5,106.6,0.0061441636971,2
Botswana,2006,21.0,21.0,95.08872565,92.60703963,48.925,50.7,4.066666667,0.583333333,26.65,31.13333333,40.4,100.0,0.0049135362776,7
Bulgaria,1985,18.0,18.0,92.701516968,95.195682306,24.75789474,80.16315789,16.5,3.1,21.1,24.9,46.5,101.3,0.0051420026584,6
Bulgaria,1986,18.0,18.0,92.701516968,95.195682306,26.84210526,80.73684211,16.09375,3.03125,21.29375,25.0625,46.8,101.2,0.00521491810536,6
Bulgaria,1987,18.0,18.0,92.701516968,95.195682306,28.92631579,81.31052632,15.6875,2.9625,21.4875,25.225,47.1,102.2,0.00530668733392,6
Bulgaria,1988,18.0,18.0,98.880685406,98.920191904,31.01052632,81.88421053,15.28125,2.89375,21.68125,25.3875,47.4,102.3,0.00545265025505,6
Bulgaria,1989,18.0,18.0,98.40342703,98.60095952,33.09473684,82.45789474,14.875,2.825,21.875,25.55,47.7,102.5,0.00522691879867,6
Bulgaria,1990,18.0,18.0,98.37895553,98.57668539,35.17894737,83.03157895,14.46875,2.75625,22.06875,25.7125,48.0,102.9,0.00503533094812,6
Bulgaria,1992,18.0,18.0,98.33001255,98.52813711,39.34736842,84.17894737,13.65625,2.61875,22.45625,26.0375,48.0,103.4,0.00499386084584,0
Bulgaria,1993,18.0,18.0,98.30554105,98.50386298,41.43157895,84.75263158,13.25,2.55,22.65,26.2,48.0,103.6,0.00483000229727,0
Bulgaria,1994,18.0,18.0,98.28106956,98.47958884,43.51578947,85.32631579,12.84375,2.48125,22.84375,26.3625,47.9,103.9,0.00437682841885,0
Bulgaria,1995,18.0,18.0,98.25659806,98.4553147,45.6,85.9,12.4375,2.4125,23.0375,26.525,47.8,104.2,0.00381664712778,0
Bulgaria,1997,18.0,18.0,98.20765508,98.40676643,41.6,70.9,11.625,2.275,23.425,26.85,47.4,104.7,0.00311659513591,6
Bulgaria,2000,18.0,18.0,98.13424059,98.33394402,42.65454545,62.34545455,10.40625,2.06875,24.00625,27.3375,46.4,105.2,0.00311725987323,6
Bulgaria,2001,18.0,18.0,98.1097691,98.30966988,44.18181818,61.81818182,10.0,2.0,24.2,27.5,47.1,105.4,0.00285724815725,6
Bulgaria,2002,18.0,18.0,98.08529761,98.28539574,45.70909091,61.29090909,9.85,2.0,24.4,27.73,47.1,105.5,0.00266542842992,6
Bulgaria,2003,18.0,18.0,98.06082611,98.26112161,47.23636364,60.76363636,9.7,2.0,24.6,27.96,46.5,105.7,0.00259335996006,6
Bulgaria,2005,18.0,18.0,98.01188312,98.21257333,50.29090909,59.70909091,9.4,2.0,25.0,28.42,45.7,106.1,0.00255592188689,7
Bulgaria,2006,18.0,18.0,97.98741163,98.1882992,29.857705626,50.786580088,9.25,2.0,25.2,28.65,45.6,100.0,0.00261927895679,1
Burkina Faso,1985,17.0,20.0,15.11170175,25.13442297,27.3150389606,41.057246754,44.9,2.5,18.4,26.7,47.3,101.9,0.0146499615385,9
Burundi,1990,18.0,21.0,53.55520606,59.49784114,3.230769231,10.31538462,6.9,0.9,22.5,25.7,52.5,105.2,0.00289347005254,3
Cambodia,1998,18.0,20.0,71.07159336,81.84628583,16.1,21.8,12.4,3.0,22.5,24.2,51.4,107.5,0.00497808284811,3
Cambodia,2004,18.0,20.0,83.38286475,87.92010601,25.38,36.76,10.18,2.28,22.98,25.04,51.1,106.9,0.00512559104345,1
Cameroon,2010,15.0,18.0,80.57444119,85.39747653,13.68,24.56,27.11428571,3.285714286,21.14285714,26.71428571,39.08571429,100.0,0.0135569146235,3
